group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
NCand23,177.071013636,50.3608487537,-10.4313286096,-4.1472461594,18.439530336,146.108772208,63.8301724873,1.23765861359E+018,19.75151,0.03463839,18.75151,0.01945172,18.49442,0.01966109,18.3614,0.02286027,18.32147,0.03534881,0.1082974,0.07968421,0.05779364,0.04382316,0.03107117,138.3016,5.255366,3.54587,0.2125245,6256.521,34.16629,-1.229227,0.07792868,6919.39974493,-2.5331971125,1.7016749028,6.2100972411,10.9765081356,0.1556566074,6.2439736905,12.6281803242,10.8438016109,1.7016749028,6.2439736905,10.9954131635,-2.2612290093,-307.002197701,-228.253698946,91.4125083606,297.11538251,23.9463010538,101.670288566,297.235609239,-22.404652616,101.670288566
NCand23,229.482771432,7.9329592924,-23.1767415786,3.017264928,19.1983180758,10.8559162721,50.3879350687,1.23766223856E+018,20.98786,0.08149757,19.83887,0.02489545,19.27358,0.01942794,19.08812,0.01884354,18.95328,0.03667925,0.1613484,0.1187186,0.08610464,0.06529054,0.04629181,36.54948,6.740621,4.032429,0.1724447,5430.177,123.2018,-1.002739,0.0603,4668.48032723,2.9232899935,0.5606046636,3.5964992133,5.4245446045,0.1035307926,3.6133574245,6.517824487,5.395498733,0.5606046636,3.6133574245,-10.3207307009,20.9701634626,-285.219745778,-287.265102201,324.051986107,274.606914606,-35.0651022012,334.240644997,269.512688454,-63.2568549976,334.240644997
NCand23,174.390600806,-1.1082305068,31.6305602254,-40.6841877379,17.234782805,267.770192575,56.6338448116,1.23767114255E+018,18.92535,0.02735381,17.821,0.01817632,17.31005,0.0106387,17.09621,0.01345187,17.00279,0.02801918,0.09467553,0.06966135,0.05052422,0.03831099,0.02716297,168.684,5.628043,3.551097,0.08208907,5464.105,209.447,-1.416929,0.06430328,1699.08045206,-0.0363581562,-0.9337654311,1.4190259288,8.41390351,6.1719773656,1.445132499,8.5371060796,8.3619288681,-0.9337654311,1.445132499,48.0141916867,-18.7171811109,377.926200747,-233.562832491,57.9661626757,-387.705285762,18.6371675091,66.086284478,-387.37867153,-24.5050497725,66.086284478
NCand23,169.293274209,17.8078664453,-12.9448036183,-4.6757128043,18.7848784865,231.212724256,66.3664806741,1.23766849685E+018,20.0559,0.05057508,19.21787,0.0260659,18.8304,0.01556597,18.74886,0.01921567,18.70978,0.04344077,0.1009336,0.07426596,0.05386387,0.04084334,0.02895844,270.5312,7.655689,3.796737,0.3461187,6103.347,121.7436,-1.389005,0.0241,6025.49025516,-1.5131615741,-1.8828495478,5.5201225028,10.0046947442,6.0938596941,5.5508185443,11.441394296,9.8259246133,-1.8828495478,5.5508185443,-1.812466381,-13.6435038228,-331.941752919,-330.396200268,91.6130516025,322.054190304,-78.1962002682,101.948673001,331.015784118,-16.1894377045,101.948673001
NCand23,217.70554728,6.8565066769,-22.2531053298,1.7500128203,17.8718757109,356.799786062,58.9005128283,1.23765574455E+018,19.34373,0.0322957,18.28798,0.01732536,17.95555,0.01810346,17.80482,0.01530801,17.79668,0.02400982,0.1429151,0.1051556,0.07626759,0.0578314,0.04100319,-102.1793,4.37651,3.818042,0.05699812,5955.738,63.44394,-0.8762208,0.03856876,4699.06075432,2.4234004196,-0.1354981952,4.0236727773,5.8956098398,6.2602003861,4.0420891796,7.1481955988,5.8940525635,-0.1354981952,4.0420891796,-14.0835595942,17.3181000934,-400.021574581,-291.845764209,111.768815137,390.070769505,-39.6457642093,122.316831362,390.878910086,-30.6703356937,122.316831362
NCand23,190.329036232,-2.3440844234,3.4344146611,-8.4654831719,18.6788915575,297.803840086,60.4268441286,1.23767176532E+018,19.8975,0.04629759,19.00953,0.0178977,18.7123,0.01963281,18.65894,0.01975605,18.64959,0.03636019,0.1503531,0.1106284,0.08023694,0.06084125,0.0431372,-60.22308,4.91775,3.56487,0.1264627,6340.1,36.27311,-1.374131,0.03275075,8733.00703426,2.0104004668,-3.8124444047,7.5953255022,7.3602392061,5.7386994915,7.615013576,10.5906351526,6.2959025431,-3.8124444047,7.615013576,4.09749928,-8.1651766085,273.313577988,-154.635044523,-219.205330412,-282.228055685,97.5649554773,-210.757338089,-291.952644737,-62.7315644923,-210.757338089
NCand23,165.912763466,29.5417459622,-33.4804282016,-10.7737712332,18.048292937,200.739951726,66.2124508869,1.23766721267E+018,19.87617,0.03804317,18.70406,0.01850291,18.22079,0.01898372,17.98946,0.01635822,17.93017,0.0245014,0.1493723,0.1099067,0.07971351,0.06044434,0.04285579,161.4549,3.473692,4.366059,0.09330628,5462.942,61.4806,-1.388307,0.0592874,2697.73830947,-1.0176099025,-0.3853338371,2.4685582648,9.3478454291,6.2419519501,2.4977224382,9.675785836,9.3398999994,-0.3853338371,2.4977224382,10.3135719414,-33.6250420514,-382.180012531,-285.753466544,-25.7063310759,372.658386366,-33.5534665441,-15.2133328787,373.724766325,-18.1633444315,-15.2133328787
NCand23,193.420063602,10.7957302542,7.9013658414,-18.0047636575,17.0720028599,304.88944798,73.6589557596,1.2376584939E+018,18.33364,0.02621029,17.36712,0.02138327,17.13204,0.01368212,17.06743,0.01661218,17.0766,0.02012401,0.09990391,0.07350834,0.05331438,0.04042668,0.02866302,-12.53969,3.29769,3.769092,0.0626815,6447.573,36.99052,-1.485764,0.03552742,4727.47192773,0.7608069237,-1.0910192919,4.5365009156,7.6334076119,6.1397672572,4.5601041621,8.8917637023,7.5550373046,-1.0910192919,4.5601041621,7.3403578464,-18.2406755141,357.290280241,-224.773532428,-127.045540677,-366.492001087,27.4264675721,-118.860108149,-366.649298397,-25.2366790379,-118.860108149
NCand23,194.863202543,9.4927672873,-26.4007813573,-1.3753490452,17.9329519517,309.431731835,72.2632921227,1.23765849229E+018,19.34781,0.02582489,18.33936,0.02463556,17.98721,0.01990709,17.8598,0.01726135,17.84991,0.03141016,0.1101897,0.08107653,0.05880347,0.04458889,0.03161408,84.80679,3.782797,4.12526,0.2170864,5965.463,27.02242,-1.32352,0.03717675,4068.39807031,0.7872218892,-0.9572981833,3.8750128702,7.5912889817,6.1567438368,3.8985368916,8.5338302244,7.5306871262,-0.9572981833,3.8985368916,-26.4031770637,1.3285639679,-392.399455337,-324.537274664,88.5814549278,382.521060549,-72.3372746639,99.1057936874,388.589444413,-23.522048382,99.1057936874
NCand23,200.699604493,40.6583260043,4.2631901171,-18.7882580518,17.8595405262,99.3611562874,75.0023191098,1.23766196636E+018,19.10659,0.02752897,18.2121,0.02300172,17.9456,0.02467035,17.80678,0.01339488,17.77203,0.02581396,0.05548894,0.04082823,0.02961204,0.02245391,0.0159201,-201.565,3.882834,3.931838,0.02877464,6155.76,31.93681,-1.264929,0.02174171,4855.17069031,-0.2043657385,1.2396886377,4.6897856197,8.6094467384,0.144493951,4.7164006486,9.816669915,8.519726828,1.2396886377,4.7164006486,-12.5791633089,14.5923980567,346.916530776,-324.46871128,-107.78626008,-356.17841486,-72.2687112797,-99.5685424734,-362.872736401,-20.2288659999,-99.5685424734
NCand23,242.738704476,6.0291411352,-1.2424548179,-13.8968956872,18.9326180349,18.2862530758,38.1870525635,1.23766219829E+018,20.22198,0.04225652,19.29877,0.0187685,19.00683,0.01427275,18.89376,0.02200993,18.84652,0.03401679,0.2464845,0.1813609,0.1315381,0.09974133,0.07071785,-240.0111,7.239357,3.596487,0.3433824,6315.659,48.37813,-1.611828,0.0716479,8435.44846862,6.2954123668,2.080333055,5.215054015,2.8985316285,0.8005219402,5.2213791615,5.9719583011,2.0183408984,2.080333055,5.2213791615,-12.6543491044,-5.8766361518,117.59495799,-494.075261696,-333.08742636,-126.154741613,-241.875261696,-324.15284517,-261.444232365,-77.881797714,-324.15284517
NCand23,207.109136402,42.3903092624,6.7781923047,-35.9412740244,17.914229499,89.3289829276,70.8229190025,1.23766187241E+018,19.6952,0.03139076,18.44174,0.01208041,18.04362,0.02287166,17.79137,0.01512584,17.746,0.02409755,0.04736631,0.03485168,0.02527735,0.01916705,0.01358967,-125.5527,2.884944,4.456726,0.06204195,5526.518,48.74989,-1.228723,0.05449457,2820.75367796,0.0108514261,0.9265226121,2.6642239785,8.3623195751,0.1110252754,2.6901771311,8.7843862434,8.3108329622,0.9265226121,2.6901771311,-29.0199039442,22.2612723016,384.243153343,-326.917635474,-20.8038983881,-393.776347851,-74.7176354745,-12.7031095749,-399.630389658,-30.628235991,-12.7031095749
NCand24,192.635065789,31.2786572846,-11.14846783,6.3409446898,16.6611903432,125.57996531,85.8449775675,1.2376652257E+018,17.90216,0.0219331,17.01483,0.02199902,16.72693,0.0126654,16.63536,0.01341883,16.60159,0.01861811,0.07073022,0.05204262,0.03774565,0.02862138,0.02029292,45.43711,3.878488,3.725794,0.1395827,6191.194,35.56468,-1.80485,0.04580041,2651.36027214,-0.1117741311,0.1562398486,2.6443916022,8.4349669534,0.0185239355,2.6707275944,8.8476806785,8.4335198235,0.1562398486,2.6707275944,10.8304914907,-6.8699613234,-162.734301278,-6.4839811058,39.0614307446,153.011588751,245.716018894,48.8691721935,157.536704991,242.839648356,48.8691721935
NCand24,192.966133829,50.5898395917,-5.9381790164,3.0319613675,17.5534166644,122.761850364,66.5382707164,1.23766115245E+018,19.13336,0.03253906,18.08407,0.01895376,17.62517,0.01884302,17.44406,0.01509772,17.35312,0.03096429,0.06464997,0.04756883,0.03450089,0.02616098,0.01854846,110.6269,3.331697,3.612704,0.2313792,5584.266,52.25361,-1.858396,0.021608,2033.51049961,-0.4381216591,0.6808268714,1.8653924882,8.788707382,0.0775437874,1.8927508817,8.9902104173,8.7622971998,0.6808268714,1.8927508817,5.9507438345,-3.0072258946,-86.4640080948,28.3581622018,89.9393614069,76.582865194,280.558162202,99.5087976478,98.0864788857,273.782505429,99.5087976478
NCand24,320.767171916,1.0168661733,2.3064444011,-3.6956163705,18.3957493347,53.4926524974,-32.5899108278,1.23767861794E+018,19.81485,0.03638089,18.87334,0.01751525,18.46929,0.01268618,18.26927,0.01539901,18.19084,0.02214879,0.2777275,0.2043492,0.1482111,0.112384,0.07968164,136.6903,9.616941,4.100077,0.7767498,6001.878,95.24734,-1.960203,0.0388,3503.42394611,1.7561023117,2.3725996874,-1.8870227186,6.9944939587,0.3460765832,-1.8664947318,7.2392505359,6.5797960805,2.3725996874,-1.8664947318,-1.8054206222,-3.9645582995,71.5184394394,46.2258104428,-129.100210395,-80.7151391936,298.425810443,-120.022807275,25.2993038684,308.111738266,-120.022807275
NCand24,152.515114424,24.3916192231,5.0566780782,-11.1809207796,15.6272938258,207.985922418,53.7150637161,1.23766743117E+018,17.04285,0.01100261,16.06136,0.01573516,15.72104,0.01734049,15.5636,0.01070518,15.52418,0.01183116,0.1953014,0.1437009,0.1042239,0.07902983,0.05603313,-147.2016,2.076785,3.546338,0.05765428,6055.846,33.73993,-1.777966,0.01999037,1283.86478063,-0.6709448525,-0.3565362767,1.0349027313,9.0047725546,6.2435808089,1.0629918656,9.0672973077,8.9977114115,-0.3565362767,1.0629918656,12.0402861987,2.3694917006,121.57878146,-18.3761006255,-110.122464021,-130.834471341,233.823899375,-101.201403348,-139.989934297,228.460265923,-101.201403348
NCand24,153.827509773,7.8554288971,0.2202510451,-3.4922094901,18.4643952989,233.108755224,48.3459687066,1.23765849173E+018,19.81364,0.03702486,18.85905,0.01468548,18.52713,0.01600898,18.43744,0.01616512,18.41069,0.03212812,0.1610349,0.1184879,0.08593733,0.06516368,0.04620186,-68.38107,7.155246,3.664228,0.1043977,6208.076,47.5794,-1.837849,0.06761251,5658.12506188,-2.2574602862,-3.0076118765,4.2275906936,10.9936607511,6.0060754377,4.2606161609,11.7903955312,10.5742539931,-3.0076118765,4.2606161609,3.0633057862,-1.6912111949,72.6496937668,-40.0817657599,-81.2413658445,-81.9957666297,212.11823424,-72.1677267559,-136.898292325,181.593801108,-72.1677267559
NCand24,191.21526543,-8.830072384,3.5147335179,-3.4419601349,18.9528579698,300.166649041,54.0063602843,1.23767176371E+018,20.58132,0.06334283,19.50058,0.02106466,18.97811,0.01754276,18.78992,0.01733558,18.67938,0.03715004,0.1802684,0.1326397,0.0962014,0.07294661,0.05172006,-87.51928,6.689063,3.783205,0.2236464,5527.956,155.2832,-1.750215,0.04107004,3553.54220893,1.0494563251,-1.8055631554,2.8751078839,7.4923867959,6.0398032535,2.8978182811,8.0332565432,7.2715749045,-1.8055631554,2.8978182811,3.6609734211,-3.2859876571,49.9774355546,36.7389082402,-103.341573372,-59.2546389519,288.93890824,-94.1970612245,-127.138656667,266.143883855,-94.1970612245
NCand24,30.1296194591,0.5093924597,3.9246794564,-1.217566435,18.52070566,156.739751672,-57.755179676,1.23766378475E+018,19.76304,0.0289871,18.81503,0.02254069,18.51982,0.0200105,18.33186,0.01714097,18.24237,0.02396994,0.1409617,0.1037183,0.07522514,0.05704094,0.04044274,134.6288,8.400338,3.671458,0.2030949,6282.568,96.42046,-1.85292,0.08726728,4607.02983573,-2.2582388655,0.9706945043,-3.8965155349,10.6447410359,0.0913169125,-3.8634480644,11.3241663122,10.6003897995,0.9706945043,-3.8634480644,4.0126004919,0.8857844838,-115.630107425,-45.6829411205,-103.544480195,106.352730663,206.517058879,-93.8830672827,124.741914423,195.958295853,-93.8830672827
NCand24,203.983837964,8.8563742727,-5.3221119191,8.9431651162,17.0811770283,334.934015542,68.9164147858,1.23766223694E+018,18.28805,0.01816011,17.45645,0.01586536,17.14741,0.0177615,17.02697,0.01881615,16.98628,0.02393462,0.1159871,0.08534222,0.0618973,0.04693485,0.03327739,-56.39197,6.233191,3.9365,0.3026607,6101.986,59.9494,-2.173516,0.09776039,2659.69169246,0.8666614871,-0.4053466561,2.4816429748,7.4666077813,6.228870679,2.5049258338,7.8755879268,7.4555969478,-0.4053466561,2.5049258338,-0.4077008406,10.3989834888,-131.366890548,55.7668497764,-5.4519217614,121.783267372,307.966849776,4.258131508,104.884794636,314.124059294,4.258131508
NCand24,113.462203225,36.6895669091,1.175512855,-2.5918415,19.1283850278,182.421686853,23.8130856574,1.23765127242E+018,20.3252,0.04308903,19.54319,0.01875445,19.20138,0.01625031,19.08481,0.0165745,19.07961,0.04887246,0.2866396,0.2109067,0.1529671,0.1159903,0.08223859,93.79726,8.519492,4.058667,0.3998681,6406.586,95.04263,-1.22041,0.1120941,8886.80981585,-8.1229922323,-0.3435343055,3.588087245,16.4453419219,6.262294328,3.6394235211,16.8432382425,16.4417534073,-0.3435343055,3.6394235211,2.8224125796,0.3653218637,-74.5030858569,-122.158763726,51.9509934898,64.7405717772,130.041236274,61.4832819456,62.0099536794,131.36525572,61.4832819456
NCand24,153.356213069,54.1505131954,-5.1632005953,-2.0498993484,18.3560111173,158.796181499,50.5135821631,1.23765722256E+018,19.55983,0.03334427,18.76833,0.01879214,18.42293,0.01623172,18.34288,0.02369975,18.25697,0.02425227,0.05129914,0.03774542,0.02737612,0.02075849,0.01471803,78.91819,5.934275,4.09721,0.2208804,6063.539,43.34497,-1.941952,0.08894464,4804.53925415,-2.8483469951,1.1050193829,3.7080249465,11.2213005389,0.0986350182,3.7428972399,11.8290686672,11.1667595097,1.1050193829,3.7428972399,4.1761693707,-3.6633778283,-141.222817817,-47.2348914307,7.8503850315,131.597627029,204.965108569,17.5911361529,151.141970131,191.009779947,17.5911361529
NCand24,129.538603865,45.8457350464,0.0547413296,-0.9210957261,17.6895434142,174.385838792,37.2656114305,1.2376543809E+018,19.24823,0.04241224,18.14278,0.01877677,17.85188,0.01815925,17.7341,0.01847964,17.86434,0.03177213,0.1537643,0.1131383,0.08205733,0.06222159,0.04411588,-159.6132,4.086179,3.806587,0.1740688,6368.244,49.47417,-1.90398,0.07334386,4241.56753236,-3.3594046944,0.3302308226,2.5683151743,11.6860388781,0.0282623387,2.6047881496,11.9728203012,11.6813720197,0.3302308226,2.6047881496,0.9225274707,0.0188948548,124.831072,-30.9096309776,-96.3451710217,-134.129748185,221.290369022,-87.4343286168,-127.822832223,224.992311719,-87.4343286168
NCand24,41.5391170643,32.8834209232,0.3752752434,-0.393848702,19.1389527703,149.128969585,-24.0874920836,1.23767096163E+018,20.65349,0.0579345,19.66325,0.01818298,19.19118,0.01789447,19.03362,0.02147974,18.97519,0.0440674,0.773618,0.5692207,0.4128464,0.3130489,0.2219556,-203.12,6.493675,3.661812,0.3622939,6208.584,59.93053,-1.820575,0.08839438,6442.46269308,-5.0482131721,3.0178275983,-2.6293698689,13.7223491718,0.2217331021,-2.58760041,13.964187863,13.3863954588,3.0178275983,-2.58760041,0.5159343093,-0.1725111498,152.922353982,-109.774772081,78.0898291182,-162.765345663,142.425227919,86.912142395,-127.458241925,174.733797137,86.912142395
NCand24,144.599004402,35.8392002269,1.3992490111,-2.83260839,18.2106155946,188.483867453,48.3576007207,1.23766113903E+018,19.53504,0.02780816,18.59608,0.02979109,18.33881,0.02979776,18.1715,0.01840636,18.06843,0.02812613,0.05602028,0.04121919,0.02989559,0.02266892,0.01607255,-119.1739,4.479383,3.653342,0.1733414,6044.604,62.60936,-1.457266,0.04077853,5196.62512373,-3.4152651757,-0.5094317405,3.8834721266,11.7441814249,6.2397943193,3.9201130493,12.3811584135,11.7331273172,-0.5094317405,3.9201130493,2.8788152949,1.301533935,112.483054977,-54.9243008901,-67.7545237707,-121.871029389,197.27569911,-58.8052795907,-130.313620975,191.803569967,-58.8052795907
NCand24,155.787569234,53.5180319533,-3.0980500652,-2.9927298721,18.5761005822,158.605616318,52.0769586868,1.23765722095E+018,20.26256,0.04848269,19.1012,0.02255075,18.65946,0.01684836,18.46798,0.02047885,18.36378,0.03756947,0.04857538,0.0357413,0.02592257,0.0196563,0.01393656,144.5621,5.56402,3.766578,0.04250443,5524.532,141.4359,-1.819381,0.0482417,3322.8894365,-1.9015274376,0.7449854417,2.6212180953,10.2504447439,0.0727424885,2.6531404379,10.5882374185,10.2233367419,0.7449854417,2.6531404379,4.1238345212,-1.2443211545,-120.81814437,-22.4319180342,101.989342808,110.899223325,229.768081966,111.665947627,127.30510852,221.100471662,111.665947627
NCand24,149.058618455,54.4175120846,-4.6982277528,-2.1314973135,19.0944742735,160.043145424,48.1254552099,1.23765830328E+018,20.5572,0.05102016,19.54216,0.02010149,19.15892,0.01408584,18.97722,0.01791193,18.91863,0.03778115,0.04629657,0.03406458,0.02470647,0.01873417,0.01328276,95.874,9.003902,3.635803,0.4251029,5774.55,137.9372,-1.728767,0.0533,4906.83987964,-3.0786409507,1.1179089625,3.6536730905,11.4519164117,0.097773337,3.6892644499,12.0315028854,11.3972219884,1.1179089625,3.6892644499,3.776554078,-3.5148633132,-147.35798231,-39.9492388787,16.8147665465,137.704781711,212.250761121,26.5746232815,157.766519526,197.794635466,26.5746232815
NCand25,155.583609114,55.514447892,1.2689723063,-1.1239355254,18.956635926,155.926959555,50.9711301221,1.2376583022E+018,20.43806,0.04720523,19.3674,0.01841283,19.01666,0.02895851,18.84113,0.016215,18.83706,0.03501921,0.06523186,0.04799698,0.03481141,0.02639644,0.01871541,-177.2339,6.831876,3.502052,0.3726076,5761.15,68.89024,-1.371518,0.0439,5559.29786871,-3.1962819765,1.4279615097,4.3186224941,11.6010059088,0.1234024165,4.3545777996,12.3913552894,11.5127869789,1.4279615097,4.3545777996,0.306014086,1.667296362,129.774596862,-66.8105390221,-110.011226973,-139.030594018,185.389460978,-101.115747894,-115.153858933,201.092881742,-101.115747894
NCand25,291.906476639,61.3984941945,-1.0004657718,-5.430825,15.4307713496,92.8366256718,19.4719991886,1.23767196879E+018,16.48323,0.01392824,15.38329,0.01654847,15.51509,0.01374216,15.67356,0.02020475,15.77096,0.014177,0.3264427,0.2401934,0.1742083,0.1320969,0.09365834,-217.6831,2.529514,3.344362,0.1228903,8592.508,243.4925,-1.401304,0.0544,8440.4751493,-0.3938134225,7.9479675153,2.8135998488,11.7949959136,0.7393967785,2.8408153272,12.1322776231,8.7150296027,7.9479675153,2.8408153272,-5.4248301118,-1.0324776991,226.266461688,-180.485262141,-111.512312573,-235.517303588,71.7147378585,-102.917999804,-125.693461593,211.689767415,-102.917999804
NCand25,117.5441005,34.733569181,-0.5953925991,-2.6535672505,18.8341860494,185.531062175,26.4368288319,1.23765465363E+018,20.29528,0.04101567,19.24819,0.01766302,18.92522,0.01657547,18.76982,0.01702026,18.6729,0.03357432,0.2372333,0.174554,0.1266011,0.09599782,0.06806365,-125.9087,7.299783,3.806025,0.2723849,6261.241,48.28041,-1.302401,0.01427899,6907.95643307,-6.1567627952,-0.5961977628,3.0754970643,14.4894045782,6.2420265333,3.1206987764,14.8216600246,14.4771334614,-0.5961977628,3.1206987764,2.3876055651,-1.3020181127,100.858911605,-68.7857602652,-94.234307476,-110.164293057,183.414239735,-85.2486526481,-117.617968597,178.725958566,-85.2486526481
NCand25,151.17562963,44.1331705077,10.0112682332,-3.4131448448,18.1648648764,174.753278568,52.6137812515,1.23765820396E+018,19.65919,0.03093034,18.67597,0.01756706,18.22245,0.01589251,18.04428,0.01323222,17.9353,0.02327443,0.04052672,0.02981917,0.02162735,0.01639937,0.01162735,-61.01708,4.781394,4.193769,0.06113267,5631.37,41.9689,-1.403309,0.0476473,3006.82698051,-1.8180500822,0.1669504246,2.3891065161,10.1419584761,0.016462103,2.420769437,10.4268617713,10.1405842675,0.1669504246,2.420769437,1.091956828,10.5205836176,154.121640473,-29.7828877676,42.5704437144,-163.853762023,222.417112232,51.3891867554,-160.170272225,225.084230986,51.3891867554
NCand25,30.9870153309,22.7730539102,0.1911260568,-1.2304424308,19.2462072836,144.016290705,-37.112095404,1.23766627528E+018,20.58615,0.05887832,19.70938,0.0235247,19.30122,0.01490867,19.14014,0.01882913,18.98543,0.04680504,0.5057989,0.372162,0.2699229,0.2046744,0.1451167,-185.2829,13.86351,3.894824,0.663931,6009.468,126.4602,-1.501002,0.06906316,7199.77514116,-4.6459368921,3.3734528999,-4.3441740308,13.4203802022,0.254093283,-4.3036518171,14.0935454636,12.9894734421,3.3734528999,-4.3036518171,0.6064865273,-1.0875163619,125.521137752,-116.722730377,82.1959012396,-135.377078915,135.477269623,91.1037201039,-96.9757013991,165.15676619,91.1037201039
NCand25,154.504941694,27.5893804468,2.4959009917,-2.6801882103,19.039022697,203.104578311,56.0716662859,1.23766725561E+018,20.49277,0.05254604,19.50164,0.03248321,19.08182,0.02633387,18.94898,0.02198446,18.93859,0.04290438,0.1258413,0.09259284,0.06715605,0.0509224,0.03610462,-76.52323,8.308809,3.973389,0.2037599,5980.28,83.89886,-1.431827,0.0325,5463.91326185,-2.8050961571,-1.1967398387,4.5336075526,11.1851381674,6.1759863637,4.5683408287,12.0820964137,11.1209320464,-1.1967398387,4.5683408287,3.0136702223,2.0810387778,111.054138932,-37.4866021796,-33.4083754226,-120.549322647,214.71339782,-24.4548385644,-142.830323467,200.582853436,-24.4548385644
NCand25,18.6207908004,15.9956755707,3.3915415172,-2.3983716744,18.3867976018,130.992789104,-46.5150667289,1.23766621407E+018,19.95489,0.04108727,18.84104,0.0197566,18.43299,0.01683073,18.24104,0.02053367,18.16417,0.02414623,0.5725368,0.4212671,0.305538,0.2316802,0.1642642,105.443,4.778019,3.968379,0.100919,6400.827,12.02678,-1.371177,0.07182965,4791.57445599,-2.1629680265,2.4888426319,-3.4765525218,10.7946437281,0.2326559644,-3.4437844595,11.3306656741,10.5038086221,2.4888426319,-3.4437844595,3.674207596,-1.9377665218,-89.6424296406,-24.080141781,-106.79429042,80.375322882,228.119858219,-97.2139752828,130.805747127,203.442175472,-97.2139752828
NCand25,40.5120612042,-0.0308910555,-0.5626803645,-3.224326795,18.7902692472,171.933556558,-52.0527864754,1.23766640792E+018,20.51258,0.05438833,19.34874,0.03049143,18.82785,0.02116038,18.62586,0.02159149,18.49913,0.03465589,0.1543139,0.1135427,0.08235063,0.06244399,0.04427356,-159.7279,6.345735,3.695966,0.4012558,5493.288,116.7478,-1.539648,0.171,3382.73069573,-2.059579165,0.2918909532,-2.6675457437,10.4019913572,0.0280647487,-2.6351043228,10.7305730969,10.3978951652,0.2918909532,-2.6351043228,1.7489311835,-2.7666102344,127.953941858,-46.4597398407,98.6764783493,-137.861310896,205.740260159,107.576623587,-132.033731833,209.527777039,107.576623587
NCand26,146.005075569,37.5864039464,1.0419827849,-2.5768732986,18.7191388889,185.840909399,49.5015851944,1.23766076431E+018,19.91102,0.03696466,19.05455,0.01465943,18.77005,0.02452742,18.71514,0.01828068,18.64968,0.03348457,0.07544507,0.05551177,0.04026176,0.03052928,0.02164564,161.1446,5.762414,4.073952,0.3494271,6150.735,47.00015,-1.546192,0.02195951,8318.75461812,-5.3743761781,-0.5497864234,6.3257801085,13.695645294,6.2430313619,6.3685239771,15.1039331853,13.6846057637,-0.5497864234,6.3685239771,2.5606956877,1.0811298332,-61.5801776794,-107.807047784,150.225976552,51.5109873987,144.392952216,159.717450893,45.6730775998,146.344376233,159.717450893
NCand26,181.533612837,31.6560571807,-1.0200357452,-0.9092049971,18.8643044115,185.572630735,79.1508922055,1.23766532931E+018,20.08444,0.04372791,19.19473,0.03567051,18.94263,0.027272,18.85905,0.02195233,18.78398,0.04325461,0.09215801,0.06780899,0.04918073,0.03729226,0.02644068,115.2218,6.632729,4.052329,0.4094297,6324.493,83.6015,-1.480474,0.05542362,9431.75627453,-1.7668848145,-0.1723924841,9.2631757678,10.0694394946,6.2660641053,9.2946455061,13.7034319358,10.0679636753,-0.1723924841,9.2946455061,1.2228074499,-0.6098102892,-42.9270837664,-59.1208442636,108.030416193,32.989686534,193.079155736,117.463875414,29.6792657189,193.615652735,117.463875414
NCand26,40.1292628826,-0.826989426,12.2968235489,5.3912785643,18.4447665912,172.349936311,-52.898944437,1.23766378314E+018,20.09517,0.03985276,18.95601,0.02147359,18.49506,0.01783056,18.31142,0.01847507,18.20804,0.02269182,0.1644523,0.1210024,0.08776104,0.06654654,0.04718233,-35.85905,4.636979,3.981272,0.09719779,5633.822,127.4591,-1.262369,0.02044415,3642.72246536,-2.1778153154,0.292519631,-2.9053364137,10.5209402702,0.027807147,-2.872524792,10.9060342402,10.5168729399,0.292519631,-2.872524792,5.417128915,12.285457593,-158.711811802,-73.0663715652,156.572654135,148.622338926,179.133628435,166.367268052,153.545435667,174.932145845,166.367268052
NCand26,214.478868587,45.9876082307,-0.6519634482,0.7826417842,19.1880147281,86.3982033312,64.5303614714,1.23765820452E+018,20.43497,0.04633993,19.51864,0.01717298,19.2516,0.01598544,19.14731,0.01816363,19.02695,0.04679648,0.03346143,0.0246206,0.01785691,0.01354035,0.00960028,-15.9613,8.551288,3.967225,0.3730056,6288.329,73.09908,-1.442955,0.08143574,9221.10871606,0.2491122909,3.9575461563,8.3249394857,8.9746121715,0.4566805591,8.3501213969,12.2583926748,8.0549048442,3.9575461563,8.3501213969,1.0185772426,-0.0092141748,-44.8448560388,-3.6903063486,-14.5832795817,35.2901554146,248.509693651,-5.1432372878,141.259299286,207.480778081,-5.1432372878
