index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv_e,hrv,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
643,120.30219673,30.67046579,15.69646345,-36.70436233,39.67347537,4.42770046,15.32297514,190.63896730,27.51980084,16.67789000,0.01773650,15.74638000,0.01789832,15.39313000,0.01954101,15.25058000,0.01749592,15.20223000,0.02585666,2.32085300,-159.03930000,4.09909800,0.11048730,6213.47900000,21.52574000,-1.55735500,0.03045872,1215.75763989,-1.05966195,-0.19905636,0.56174705,9.39001356,6.26198499,0.59105177,9.40859696,9.38790345,-0.19905636,0.59105177,192.42075956,-196.50183711,-50.85425453,-201.86109428,55.69816289,-42.15459690,-202.99646272,51.40644761,-42.15459690,974.65800759,482.70723992,19.68778910,-152618.72884500,14.27689097,1.06253008,0.86146412,1.73747957,0.46920509,26.88347118
644,101.82549472,27.49168742,53.45478023,-118.54260248,130.03117064,-1.28716482,15.40717663,187.69087297,11.31743258,17.52464000,0.01566406,16.16877000,0.01279251,15.46913000,0.00883618,15.21906000,0.02045856,15.03899000,0.01563666,2.52642200,156.27740000,4.41626900,0.02144879,5037.73600000,77.75080000,-2.52488100,0.02920641,470.62076128,-0.45731840,-0.06175769,0.09235673,8.78724493,6.27615714,0.11978368,8.78806131,8.78702791,-0.06175769,0.11978368,-113.59570032,-308.06835009,27.85279988,103.90821191,-55.86835009,37.50722289,104.29829436,-55.13669229,37.50722289,555.60495514,-484.49961982,14.82516384,-171769.74875900,9.79438713,1.14318122,0.79096245,0.87019876,2.79222379,159.98263857
663,215.80887996,55.47715844,-37.48221258,-22.90845095,14.14739868,41.58803308,16.34968543,98.88742003,57.15595153,18.23751000,0.02179919,16.95956000,0.02479637,16.38660000,0.03073828,16.18091000,0.01595327,16.08520000,0.02117351,1.76909000,-239.34720000,4.48841800,0.06419932,5238.59000000,36.22441000,-1.45518000,0.04223298,1003.32051242,-0.08406842,0.53762193,0.84293962,8.42860070,0.06382876,0.86919791,8.47330011,8.41143700,0.53762193,0.86919791,-20.75102319,-302.83564433,-93.80906302,11.44372208,-50.63564433,-84.44383728,8.19060206,-51.26247447,-84.44383728,307.51688087,-432.07092798,168.88191764,-175794.99211200,8.45877313,1.55734057,0.68903297,4.22742658,2.34365252,134.28139788
709,182.32807098,40.19375772,-21.31223377,-38.80379098,40.35226851,18.21098374,15.86805004,153.97842612,74.29335861,17.33161000,0.02086571,16.40684000,0.03029489,15.90337000,0.01348729,15.79087000,0.01287007,15.80834000,0.02021338,1.91066300,-183.50830000,4.29784300,0.08567464,5722.09000000,28.65692000,-1.63924600,0.03904884,1036.61897630,-0.25217795,0.12311297,0.99791201,8.57994532,0.01434941,1.02469426,8.64091777,8.57906200,0.12311297,1.02469426,35.06416037,-237.78057027,-152.43017908,-44.18821942,14.41942973,-143.23888001,-43.97676692,15.05199855,-143.23888001,208.91923169,129.14532452,781.45599613,-168176.80438800,9.24393476,2.19751727,0.61586742,9.11511490,1.39883008,80.14705987
718,150.22251965,-1.04720377,-18.94562094,-118.37303108,81.89689126,-87.54433300,15.27026918,240.37271979,40.26215666,18.06633000,0.02357104,16.17584000,0.01873682,15.33916000,0.01469484,15.01562000,0.01305092,14.82140000,0.01964265,1.21228100,242.32300000,4.66639400,0.10859470,4678.45600000,45.08177000,-1.38849500,0.08509523,418.68193828,-0.15794383,-0.27772346,0.27058823,8.49164125,6.25047396,0.29707990,8.49683633,8.48709850,-0.27772346,0.29707990,-5.63387458,-338.70763869,24.01941674,-4.04112307,-86.50763869,33.33688438,-1.20968477,-86.59352683,33.33688438,333.79941201,-735.32116483,14.49090402,-176833.20590900,8.50853425,1.94674486,0.62760538,0.70592669,2.91895982,167.24407834
734,196.99139627,0.40255695,5.45636080,-58.06274344,-2.79435261,-58.25157201,15.42900015,312.05778186,62.98108551,17.07655000,0.01514867,15.97700000,0.01427860,15.47685000,0.01179748,15.28460000,0.01395716,15.21788000,0.02122206,2.02218500,-110.58680000,4.27551700,0.15916810,5478.97000000,39.89203000,-1.78058600,0.02590745,701.60804290,0.21351059,-0.23664715,0.62503216,8.11798956,6.25403022,0.65036270,8.14399939,8.11453958,-0.23664715,0.65036270,75.06497934,-97.07317452,-186.53095696,-84.08240706,155.12682548,-177.46434367,-88.56876900,152.60981724,-177.46434367,135.63299244,1238.88490321,502.67682351,-151733.50820500,11.11190730,6.11116535,0.29035132,7.57772887,0.78667880,45.07337522
781,115.08943846,43.12239779,13.33800008,-52.13134560,53.79965204,1.08484125,16.73473664,175.91536149,26.69878196,19.20512000,0.02490662,17.56975000,0.01617542,16.81310000,0.01679113,16.53221000,0.01710599,16.39337000,0.01700030,1.28173500,85.47515000,4.62387100,0.07237849,4949.30400000,8.70117700,-1.18737900,0.05272460,990.67302352,-0.88280030,0.06304201,0.44510940,9.21162243,0.00684380,0.47386265,9.22380256,9.21140671,0.06304201,0.47386265,-91.88143121,-246.73894662,42.95548612,82.14690955,5.46105338,52.54206027,82.18235985,4.89873281,52.54206027,635.76265728,45.12527707,42.98926397,-171814.05815000,9.73838744,0.48392960,0.90531900,4.67262013,1.41359000,80.99274095
836,143.96532942,34.85713644,0.99953104,-23.18452632,23.20304506,-0.37419656,16.46803338,189.91599068,47.79540628,17.82334000,0.01789617,16.86670000,0.01189181,16.55082000,0.01217189,16.40287000,0.01450135,16.37945000,0.01534415,2.46870000,-217.36200000,4.04924200,0.09382813,6091.82200000,23.22921000,-1.31188700,0.02349035,2122.49030256,-1.40454621,-0.24553651,1.57223626,9.73272973,6.25795471,1.60261252,9.86379212,9.72963205,-0.24553651,1.60261252,181.29354161,-205.30734123,-163.54032484,-190.38221101,46.89265877,-154.80538766,-191.50462136,42.07478718,-154.80538766,844.28187913,409.50253215,640.36311763,-140970.27949500,17.32636344,2.18784080,0.77576941,14.79137514,1.11854314,64.08780131
852,150.95456011,40.44616340,-5.19698341,-33.42798981,33.82522944,-0.54128825,15.85008847,180.81111562,53.11974549,17.11621000,0.01443218,16.21716000,0.01940204,15.93968000,0.00954422,15.84323000,0.00938378,15.80359000,0.01592617,2.87109100,311.65450000,3.89271100,0.17705880,6237.14500000,23.03343000,-1.73990200,0.03568276,1921.15985078,-1.15285818,-0.01632169,1.53671949,9.47807015,6.28146326,1.56631035,9.60661969,9.47805610,-0.01632169,1.56631035,-186.60093857,-310.72584067,246.33130964,176.23117214,-58.52584067,256.21253481,176.33169511,-58.22227546,256.21253481,906.31964002,-551.83481135,1551.48317019,-123488.14307400,23.77184574,5.51554119,0.62335041,22.89882289,1.83813390,105.31731454
925,204.23059024,8.73621980,-28.89071387,-36.79188397,-43.06632863,-18.26492300,14.86139912,335.36609223,68.69393309,16.08848000,0.01989502,15.17940000,0.01833567,14.93579000,0.01616252,14.84536000,0.01161715,14.83322000,0.01819720,2.98799300,193.51530000,3.79494600,0.21910000,6455.01200000,35.46441000,-2.03363300,0.04866702,1368.69690585,0.45205494,-0.20729060,1.27515025,7.87669532,6.25686532,1.29973307,7.98320958,7.87396722,-0.20729060,1.29973307,47.80427759,-329.32340101,137.22930770,-57.83236942,-77.12340101,146.37943095,-55.78268637,-78.61866087,146.37943095,76.35106206,-619.25523809,598.56006709,-167918.02536500,8.34920151,3.86642358,0.36697082,6.79310322,2.13584791,122.37507066
957,127.36344241,40.42988329,2.88557765,-20.76270965,20.96190687,0.12300712,16.60791408,180.90797353,35.21831994,17.90027000,0.02927474,16.97829000,0.01219677,16.67882000,0.01338760,16.51940000,0.01762189,16.53130000,0.01934597,2.68218900,-214.29400000,3.78160700,0.09672259,6286.25200000,19.87283000,-1.40536400,0.04342364,2519.14497492,-2.05778364,-0.03261269,1.45277469,10.38329038,6.28004442,1.48519044,10.48897087,10.38323917,-0.03261269,1.48519044,179.86156078,-247.50655713,-122.38190235,-189.07870220,4.69344287,-113.64269612,-189.09251110,4.09954583,-113.64269612,968.57198560,42.56677480,366.52194224,-144763.92015200,16.43367570,0.91518094,0.89449669,12.70881275,1.47736395,84.64671918
1074,353.58596759,8.34707362,22.14338424,-37.88534511,2.42418820,-43.81497633,15.70259610,92.46088113,-49.90817791,18.29520000,0.02000707,16.56510000,0.02094254,15.80305000,0.01212391,15.48753000,0.02029933,15.31279000,0.01421865,1.39683500,-91.88245000,4.67111700,0.09774464,4977.94200000,70.30989000,-1.19547300,0.03507857,618.54876910,-0.01710425,0.39798697,-0.47319805,8.35806200,0.04763515,-0.44714236,8.37001414,8.34858113,0.39798697,-0.44714236,-0.34083687,-157.61855035,-12.44832429,-9.22031066,94.58144964,-3.14719982,-4.70615404,94.91320698,-3.14719982,319.23238635,793.29046902,5.44177313,-177289.23890100,8.36628690,2.12920818,0.59426246,0.53655186,0.14827178,8.49534725
1114,159.91980835,43.28549961,-9.07649507,-28.45632041,29.83487979,1.42298352,17.19565759,172.97457829,58.90957052,18.66966000,0.02125797,17.69423000,0.02122522,17.28162000,0.01701444,17.10802000,0.02600941,17.01107000,0.03031253,2.75714200,-238.08900000,4.07409000,0.09161691,5696.04000000,21.85472000,-1.68459000,0.03473745,2011.17571296,-1.03075415,0.12702495,1.72227706,9.35623582,0.01357692,1.75148590,9.51876313,9.35537350,0.12702495,1.75148590,98.76416557,-298.76626115,-196.88264853,-107.74916781,-46.56626115,-187.88995550,-108.37144405,-45.09911258,-187.88995550,341.04594006,-421.95793257,1045.43706991,-149330.24502900,13.23606562,4.15494437,0.52217331,12.58602300,1.87187738,107.25067378
1255,113.58701623,41.32899897,3.78766230,-24.66326924,24.80694119,-2.69052118,17.70410052,177.54925239,25.18380159,19.51047000,0.02914488,18.33327000,0.01517711,17.77741000,0.01283846,17.53157000,0.01845430,17.44280000,0.01939650,2.14328600,263.16750000,4.45818700,0.07231686,5365.60200000,33.32446000,-1.52162700,0.01158839,1922.28499164,-1.73797569,0.07438487,0.81797737,10.06568898,0.00739001,0.84939802,10.10146384,10.06541413,0.07438487,0.84939802,-258.02433369,-215.21768413,89.79692927,248.14279967,36.98231588,99.90184601,248.40932111,35.14754477,99.90184601,1326.81651840,353.78425405,200.22319929,-135021.79553400,20.24821023,1.12423388,0.89479595,8.63590605,0.93304504,53.45954310
1552,304.45846266,-11.25254910,42.66665002,-268.98481245,-226.14084211,-151.76821763,15.21012220,32.36380603,-24.22317051,17.90199000,0.02782771,16.15835000,0.00743479,15.30135000,0.01422623,14.94096000,0.01229283,14.71699000,0.01594675,0.52169440,-4.11970500,4.66961100,0.07222936,4770.20000000,38.06134000,-1.74583300,0.07660773,361.21564468,0.27824332,0.17633212,-0.14820384,8.05415109,0.02189507,-0.12307158,8.05509134,8.05222061,0.17633212,-0.12307158,114.04417786,-386.16566079,-235.30617274,-122.90917688,-133.96566079,-226.36098504,-125.81267044,-131.24266070,-226.36098504,255.41729094,-1057.04821898,922.81128422,-142007.88578200,14.43511460,6.28174159,0.39356227,11.97982668,2.14126180,122.68526401
1557,304.19492845,-12.56345507,-5.42040610,-59.32174734,-56.29023243,-19.49000367,15.34703770,30.93726543,-24.53411086,16.86699000,0.02406046,15.89890000,0.01104558,15.41344000,0.00697907,15.20491000,0.00830281,15.11118000,0.01654614,0.99951030,67.18794000,4.26285200,0.12196580,5873.95800000,50.93658000,-1.82155000,0.08025426,802.14056376,0.62590212,0.37514781,-0.33307677,7.71426772,0.04864957,-0.30902873,7.72045499,7.70514053,0.37514781,-0.30902873,136.07097209,-167.99087912,-95.31878440,-145.37279711,84.20912088,-86.44302934,-141.10567624,91.17902342,-86.44302934,345.84658227,703.37939759,128.67066183,-168444.20728400,9.74039485,2.12353860,0.64201778,3.49692825,0.56036166,32.10635818
1561,115.59919643,41.78503292,6.72952007,-58.41890889,58.36940546,-7.14617822,15.45174338,177.46950067,26.75537266,17.33921000,0.01644795,16.04766000,0.01053113,15.53076000,0.01315176,15.31179000,0.01355453,15.20769000,0.01197626,0.52778010,58.68723000,4.41168100,0.04809452,5500.45200000,11.82742000,-0.92478080,0.04175976,908.09819092,-0.81008352,0.03580106,0.40880962,9.13887371,0.00391746,0.43733609,9.14933197,9.13880358,0.03580106,0.43733609,-77.28215130,-248.09916294,-1.04942813,67.68505037,4.10083706,8.49179260,67.70059582,3.83565294,8.49179260,809.32197494,35.05354777,4.78240602,-174711.07894000,9.22710366,0.46541638,0.90396380,4.47845127,1.43488001,82.21256848
1580,39.15169740,27.27355576,-2.41420313,-67.61017381,28.63241569,-61.29558509,15.81373534,149.97702717,-30.01725796,17.91655000,0.01930687,16.58098000,0.01607184,15.91291000,0.01002237,15.61361000,0.01429856,15.47586000,0.01213217,1.04692600,-298.08450000,4.32501600,0.05505810,5334.50900000,42.89460000,-1.40829000,0.02367712,722.61483284,-0.54174137,0.31306421,-0.36149590,8.87838830,0.03526869,-0.33380323,8.88466113,8.87286705,0.31306421,-0.33380323,265.34410348,-266.61915167,-32.68781623,-274.84078468,-14.41915166,-24.21585786,-275.17830702,-4.71891982,-24.21585786,1486.88188215,-41.89640256,17.61813269,-140538.17323700,18.40193046,0.21499365,0.97690342,1.87131759,1.77428302,101.65892854
1581,303.53301583,-11.60259094,-31.43115477,-3.82480819,-16.62182203,26.94924267,15.97237011,31.60029897,-23.54641788,18.79918000,0.02431389,16.95107000,0.00859357,16.09050000,0.00986774,15.72299000,0.01550506,15.48431000,0.01141145,1.01779000,-125.87360000,4.76843800,0.09036648,4718.88400000,16.34826000,-1.41838800,0.03544022,565.26839434,0.44136544,0.27153300,-0.22582014,7.89401294,0.03440412,-0.20119664,7.89657649,7.88934155,0.27153300,-0.20119664,-50.37281251,-83.28439109,116.48690196,40.40898434,168.91560892,125.94355985,46.19531850,167.42568948,125.94355985,31.49593355,1321.66055875,229.20896252,-162163.46673900,8.48416004,5.74494605,0.19250781,3.88844343,0.53332401,30.55721515
1582,108.14981465,30.99489900,8.85101190,-22.68802687,24.35327932,-0.06900422,16.30718029,186.60960644,17.76757661,17.74826000,0.01920458,16.80256000,0.01230424,16.35847000,0.01261914,16.19398000,0.01606456,16.14699000,0.02505825,1.60185900,308.19230000,4.09049700,0.09482658,5992.24800000,34.10872000,-2.80166800,0.04726380,1259.84220328,-1.19177638,-0.13809573,0.38444898,9.52157210,6.26868134,0.41416691,9.53057551,9.52057062,-0.13809573,0.41416691,-274.92532386,-178.27355146,93.65441516,265.03166740,73.92644854,103.81206504,263.93160199,77.76254877,103.81206504,1286.06292070,740.42171495,207.08050912,-131634.66328800,21.49876158,1.94635569,0.83396494,8.51074959,0.66315570,37.99602283
1589,207.04722410,64.11922572,-127.04576875,-17.56719882,112.63411298,61.34158806,15.04177585,112.94823151,51.89496695,17.67314000,0.01349111,15.88168000,0.01383446,15.12353000,0.01529050,14.78647000,0.01628921,14.63935000,0.01736221,1.20166500,-104.96570000,4.65211800,0.07092475,4746.58800000,1.51318400,-1.40756400,0.06176502,397.02795405,-0.09552841,0.22561740,0.31241368,8.42757341,0.02677453,0.33871033,8.43437717,8.42455283,0.22561740,0.33871033,-134.53475029,-225.95894727,-11.35013849,124.96952139,26.24105273,-1.63016886,125.62723830,22.88604647,-1.63016886,749.02136718,192.87383676,3.60731896,-173346.39738900,9.73063991,0.45387415,0.91086975,0.87389540,0.58750649,33.66164221
1602,302.19276634,-12.67436493,-21.30470383,-30.34406964,-36.42998888,6.89266839,15.88712454,29.94781610,-22.79961978,18.54946000,0.03064701,16.83370000,0.00896868,15.98135000,0.00647944,15.60119000,0.00699921,15.42026000,0.01714721,1.21998100,-96.91991000,4.64343000,0.08509953,4850.30600000,44.65402000,-1.63178900,0.05993080,511.35242610,0.40845738,0.23532722,-0.19815391,7.92565751,0.02969619,-0.17342783,7.92755474,7.92216309,0.23532722,-0.17342783,-27.72305631,-117.88817894,52.96007996,17.95762051,134.31182106,62.34635212,21.93766581,133.71940857,62.34635212,135.02599584,1059.81423481,44.84856994,-173862.00348700,7.99594360,3.41236298,0.40177572,1.44948455,0.28757904,16.47706525
1604,115.98148269,40.67975551,28.24007346,-42.94743466,48.46641816,17.11695662,15.99243571,178.74844125,26.77266057,17.91206000,0.01763110,16.60322000,0.01197445,16.00374000,0.00958752,15.76315000,0.01354384,15.64538000,0.01225908,1.01238400,-158.43680000,4.34985600,0.03041921,5201.06800000,39.09855000,-1.55490200,0.02929839,787.41844873,-0.70284015,0.01535516,0.35469388,9.03174270,0.00170013,0.38288588,9.03985497,9.03172965,0.01535516,0.38288588,166.24111909,-184.58731318,-14.32434775,-175.79559969,67.61268682,-5.54315529,-175.68039512,67.91146486,-5.54315529,765.09149779,613.35887704,3.69450893,-159981.53388600,12.30307171,1.37171698,0.79938016,0.65638222,0.21435669,12.28173355
1616,172.45861902,66.91083604,-13.72380218,-53.91087767,37.28002761,41.29073769,14.45294934,134.78944351,48.29553563,15.79164000,0.01782710,14.86846000,0.02072469,14.54147000,0.01466657,14.38528000,0.02381257,14.38608000,0.01623295,1.27976800,-181.22380000,4.19165600,0.11115080,6145.78300000,37.36823000,-1.39831000,0.04904082,773.57746773,-0.36257427,0.36524896,0.57754238,8.69844167,0.04200251,0.60467124,8.71943317,8.69076986,0.36524896,0.60467124,67.55761874,-262.10807019,-34.56247499,-77.04941211,-9.90807019,-25.47316973,-77.39749786,-6.66401434,-25.47316973,722.74478085,-57.96654006,13.18904512,-176127.49693600,9.14964409,0.28981762,0.93859446,4.10950822,1.90388394,109.08451448
1634,340.62449574,13.58672877,10.36255221,-11.15406849,1.44769622,-15.15585392,16.56090854,81.33284936,-38.65479019,18.56116000,0.01955651,17.26200000,0.01365054,16.64009000,0.00910053,16.38375000,0.01371719,16.26439000,0.01853028,0.86059630,-37.24395000,4.56472300,0.08726105,5194.57200000,16.99012000,-1.44274100,0.05465867,1030.86990092,0.12131332,0.79583746,-0.64390882,8.24917592,0.09662507,-0.61828433,8.27231400,8.21069706,0.79583746,-0.61828433,-18.34814969,-73.42033647,-34.57455698,8.85597558,178.77966353,-25.21711971,26.06239557,177.09135476,-25.21711971,68.29301530,1460.85773993,15.58022360,-165916.23754300,8.41295690,5.11140119,0.24411922,0.81375507,0.15531277,8.89876637
1637,42.77074443,0.96750436,7.26345436,-139.48748540,101.15449514,-96.31866104,15.47660845,173.48573100,-49.78536392,18.02444000,0.01570371,16.33850000,0.01900600,15.58548000,0.01280747,15.24197000,0.01383845,15.04816000,0.01999225,1.15271200,-256.10220000,4.71979300,0.11293770,4917.86300000,28.10549000,-1.73123800,0.10067810,462.49877038,-0.29668566,0.03387791,-0.35317846,8.62785308,0.00392658,-0.32625071,8.63401924,8.62778656,0.03387791,-0.32625071,299.34335251,-257.39990723,59.22191101,-309.12673979,-5.19990723,67.58730209,-309.14477455,-3.98605793,67.58730209,1762.00461378,-34.39112221,48.66381208,-130174.04054000,22.66220583,0.58825383,0.94939852,6.28347281,1.77075802,101.45696084
1638,101.63209497,38.94205219,122.53962909,-100.31145247,139.43126124,75.08176599,15.09950733,176.83449790,15.76984970,17.83448000,0.02038160,15.99729000,0.00939907,15.19267000,0.01108025,14.84951000,0.01160629,14.66835000,0.01289148,1.41122700,-252.17260000,4.72569100,0.06249857,4839.39100000,52.83147000,-1.44750900,0.01974838,406.96542409,-0.39105013,0.02162692,0.11060257,8.72072983,0.00247995,0.13782259,8.72181883,8.72070301,0.02162692,0.13782259,266.76292625,-284.15612332,70.86244940,-276.58280507,-31.95612332,79.32947489,-276.66120394,-31.27011535,79.32947489,1289.30210515,-272.69822762,137.93161060,-137927.58217400,19.15804138,0.87036964,0.91308650,7.33720295,2.16208524,123.87835922
1644,37.82122199,27.38175316,43.53164899,-33.01429278,53.56640244,-10.75121019,16.18352587,148.69644895,-30.44699170,17.98631000,0.03128133,16.88956000,0.01804841,16.27407000,0.01437865,16.01852000,0.01327485,15.87410000,0.01393333,1.29923000,-137.32930000,4.37500900,0.12596160,5490.95400000,56.54509000,-2.11858300,0.04718958,823.78578180,-0.60680043,0.36899196,-0.41744603,8.94571374,0.04125961,-0.38955003,8.95419139,8.93810042,0.36899196,-0.38955003,10.64896704,-251.29924453,33.39527913,-20.35314962,0.90075547,42.66187855,-20.29867365,1.73951368,42.66187855,592.27668739,15.56119141,27.89742525,-177123.24520000,8.88617655,0.33937615,0.92642692,4.27408152,1.49449817,85.62843743
