group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,objid,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
S1,240.801454614,44.8575288252,-17.4118543123,-6.5732436622,18.7867212735,1.23765933084908E+018,70.9337687533,48.0940230559,20.22416,0.05265548,19.24447,0.02021796,18.85887,0.01694793,18.67642,0.02221529,18.63935,0.03410341,0.07694127,0.05661266,0.04106022,0.03113472,0.02207491,-436.8678,5.242813,4.418411,0.3319748,5780.105,76.63509,-1.268166,0.07487011,4862.52247364,1.0609059018,3.0695631679,3.6188928462,7.8802242906,0.400118392,3.6415638835,8.6809516983,7.2578038571,3.0695631679,3.6415638835,-3.9668978489,18.18361692,-110.792659398,-600.48290511,-45.1847312791,101.333151808,-348.28290511,-35.5387014441,-42.3363885588,-360.245777007,-35.5387014441
S1,165.033056467,28.7579671282,-11.4609254804,-54.8396977016,18.3588970293,1.23766725454509E+018,202.591788968,65.4192252384,20.46156,0.0498233,19.09645,0.02298978,18.47604,0.02023776,18.20074,0.02275288,18.0735,0.02676722,0.1304345,0.09597243,0.06960721,0.05278105,0.03742242,-76.34205,4.501832,4.499027,0.2168434,5108.313,52.81992,-2.041804,0.04118343,1998.13620514,-0.7673960053,-0.3193071031,1.8170565867,9.0973262175,6.248079091,1.8454429577,9.2826183816,9.0917208097,-0.3193071031,1.8454429577,54.1886997374,-14.2242777546,113.381334122,-508.763986003,-125.469612458,-122.589161902,-256.563986003,-116.522890883,-113.508486613,-260.708659228,-116.522890883
S1,204.921744771,67.1813477424,-19.566444965,-21.9106215465,18.0697548423,1.23765127405135E+018,115.796585682,49.2730800806,19.6046,0.03785367,18.61334,0.01815276,18.14396,0.01430229,17.93329,0.0113999,17.85299,0.02362219,0.06564436,0.04830049,0.03503155,0.02656336,0.01883375,-421.7244,3.994649,4.467816,0.01641853,5500.355,35.37511,-2.159151,0.08640912,2274.24749612,-0.6457350493,1.3359702717,1.7234881354,9.069291067,0.1478450384,1.7514952299,9.2368704656,8.9703524953,1.3359702717,1.7514952299,12.5089481545,26.5790767558,92.823008058,-501.937084483,-132.634256802,-102.008573453,-249.737084483,-123.623332996,-137.683769636,-231.986077175,-123.623332996
S2,153.792418255,36.7137131998,2.2101550319,-4.3782045706,18.6954357217,1.23766222620426E+018,186.763630825,55.7427640723,20.01953,0.04954079,19.10857,0.02742984,18.79243,0.01873986,18.63575,0.02028413,18.66976,0.03680826,0.06771692,0.04982546,0.03613758,0.02740203,0.01942838,195.4897,7.477897,3.668054,0.5048068,6003.959,67.7627,-1.9923,0.04760279,4987.52736324,-2.787986537,-0.3306525321,4.1222844603,11.1100278142,6.2534192823,4.1569663368,11.8622547249,11.1051063451,-0.3306525321,4.1569663368,4.1758287277,2.5721420964,-47.7354543255,-105.083363112,195.808501735,37.524057788,147.116636888,205.256541429,33.1290047055,148.168244942,205.256541429
S2,194.528286418,22.9486962804,-0.8861031214,-2.7705476902,18.0817011077,1.23766773612334E+018,323.178548403,85.5555599208,19.27951,0.03037461,18.3692,0.01424529,18.09992,0.01716572,18.01425,0.02855892,17.95094,0.02166178,0.1337399,0.09840456,0.0713712,0.05411862,0.03837078,203.864,6.179272,3.894387,0.18485,6310.314,49.0529,-1.638778,0.04405244,5956.77001042,0.3695173117,-0.2766501011,5.9388576877,7.9467648869,6.2483653501,5.9636754095,9.935617573,7.9419479279,-0.2766501011,5.9636754095,-1.761715831,-2.3146210438,34.9955271161,-88.3449739862,198.186069478,-45.2139416096,163.855026014,207.375874897,-50.890807159,162.181675329,207.375874897
S2,335.703215748,-1.0485802736,-0.8996551171,-12.2090644598,18.7581181323,1.2376565670485E+018,62.8187440145,-45.8516219668,20.18654,0.0470986,19.20908,0.02108902,18.84677,0.01589401,18.68608,0.01565324,18.69736,0.04280278,0.3453422,0.2540995,0.1842942,0.1397447,0.09908073,114.7411,6.793748,3.973525,0.2189237,6231.838,69.05772,-2.130743,0.07872762,5229.17478769,1.6637909357,3.2399937632,-3.7521339391,7.4224179365,0.4517210409,-3.7313087419,8.3075238761,6.6779284541,3.2399937632,-3.7313087419,-9.9945597996,-7.0696116389,199.458179985,-153.941223267,-204.393865211,-208.419247474,98.2587767331,-195.715425109,-144.622818128,179.381187418,-195.715425109
S2,358.769861918,0.2595090682,2.6318127822,-10.5236979707,17.5578031589,1.23766640844191E+018,94.3210119048,-59.4447867683,18.72957,0.02188744,17.88295,0.01530596,17.62098,0.0117312,17.49525,0.0125186,17.48134,0.02149306,0.2028783,0.1492759,0.1082674,0.08209585,0.05820698,154.5874,5.620024,3.655721,0.1948575,6506.135,47.01804,-2.238317,0.02222127,4038.89931283,-0.1547008429,2.0474127198,-3.4780564204,8.7387853359,0.2364884946,-3.4515566211,9.3957230832,8.4955559148,2.0474127198,-3.4515566211,-2.1041877055,-10.641759798,47.4714656391,-93.5591846756,-236.701474797,-56.3324338785,158.640815324,-227.548491329,-17.5965094409,167.423457881,-227.548491329
S2,171.108424303,2.0348773001,-15.0070846861,-14.7665706036,16.7172598495,1.23765175346954E+018,259.533806681,57.3830608316,17.94724,0.0200265,17.05879,0.01941752,16.79954,0.01563334,16.66601,0.01860348,16.644,0.01912273,0.1516238,0.1115633,0.08091503,0.06135542,0.04350176,-164.7433,4.023445,3.927664,0.1125499,6346.209,42.75724,-2.102521,0.03872295,2653.70938094,-0.2598401513,-1.4066033203,2.2352010365,8.6973592653,6.1207442253,2.2620011704,8.9866961385,8.5828623017,-1.4066033203,2.2620011704,-2.8349095652,-20.8621064594,-59.0937893099,-123.574254665,-280.223445902,50.36814421,128.625745335,-270.737635414,28.9027321983,135.078363869,-270.737635414
S2,152.074289483,14.7585034162,-26.9244832512,-8.5359710795,15.9131886411,1.23767126120681E+018,222.558708425,50.156251236,17.1884,0.02467866,16.29133,0.02555399,16.00077,0.02324552,15.89777,0.02443456,15.83601,0.0210746,0.2051657,0.150959,0.1094881,0.08302148,0.05886326,-48.1,9.5,4.03,0.17,6072,118,-1.91,0.11,1986.18026746,-0.9373320521,-0.8606751308,1.5249783599,9.3024685745,6.1905316424,1.5538965637,9.4313581265,9.2625676731,-0.8606751308,1.5538965637,-3.5705084116,-28.0186022188,-149.232589022,-91.3878558021,-205.951128734,140.274683621,160.812144198,-196.184335808,124.794480876,173.100751383,-196.184335808
S2,8.4957244895,-9.4716481633,3.3011902302,-9.612741894,18.9498584154,1.23765263071288E+018,108.976211,-71.8688451801,20.52462,0.06488456,19.48961,0.02775918,19.01233,0.01564249,18.81885,0.02631704,18.6865,0.04200011,0.1679212,0.1235548,0.08961225,0.06795025,0.04817758,218.8983,6.781622,3.94577,0.2736228,5574.265,70.81976,-1.854593,0.05092245,3784.69165667,-0.3829821458,1.1137629219,-3.5967690732,8.7950127498,0.1269766712,-3.5695561765,9.4917848988,8.7242066357,1.1137629219,-3.5695561765,1.1302870336,-10.1007482336,14.6747368464,-105.038475113,-264.42361783,-23.4493375647,147.161524887,-255.168133084,-4.6246455339,148.946293989,-255.168133084
S2,197.429778709,18.79833785,-5.3146253431,-3.4704818473,18.5566269303,1.23766829713549E+018,330.660863448,80.6701394932,20.03086,0.040326,19.04131,0.02169733,18.62453,0.01738562,18.44629,0.02402938,18.36011,0.02790231,0.1415285,0.1041353,0.07552761,0.0572703,0.04060536,-251.0153,5.961722,4.751723,0.130512,5472.291,412.1064,-2.379286,0.2127533,3364.01755333,0.4754164142,-0.267218417,3.3195161771,7.8487750785,6.2491328513,3.344016122,8.5314543929,7.8442249172,-0.267218417,3.344016122,-6.2972876451,-0.7960245627,-73.7599399784,-73.7406041218,-249.752672514,64.9391170464,178.459395878,-240.221233973,58.8256636423,180.566846893,-240.221233973
S2,143.257228675,29.6857650731,-17.2321797909,-18.8725117251,18.0642766439,1.23766487887656E+018,197.388028644,46.6282787397,20.3863,0.05547919,18.83792,0.02258438,18.1384,0.01690586,17.84301,0.0203563,17.70284,0.02010888,0.09639678,0.07092784,0.05144278,0.0390075,0.02765681,-189.1722,2.510813,4.433629,0.07130559,4866.866,82.34439,-1.944082,0.02404893,1548.34650894,-1.0147045946,-0.3177563268,1.1255142888,9.3465896073,6.2491817206,1.1546759361,9.4176437501,9.3411866593,-0.3177563268,1.1546759361,15.8542236084,-20.0440343478,56.6919087515,-104.187446002,-238.544102007,-65.5470808081,148.012553998,-229.419888718,-70.541178117,145.698586587,-229.419888718
S2,222.843893717,33.2332891267,6.5426451899,-1.8045819182,17.657657047,1.2376622246179E+018,53.5646625037,63.4693480666,19.31931,0.03026274,18.29225,0.01265325,17.74717,0.01521856,17.53908,0.01574329,17.42823,0.02663929,0.08061067,0.05931256,0.04301842,0.03261957,0.02312768,-255.313,3.17304,3.964293,0.1119442,5279.323,52.27541,-2.059831,0.06236197,1713.621521,0.4546031787,0.6158132156,1.5331695114,7.8946681525,0.0780830066,1.5577431206,8.0468844199,7.870613656,0.6158132156,1.5577431206,-2.3985168186,-6.3490029966,-24.6502759614,-66.1977867764,-251.464878985,15.8350364414,186.002213224,-242.086714823,30.2956464387,184.200286401,-242.086714823
S2,356.469726596,-0.0514026078,1.3507775648,-8.9117641261,17.62923838,1.23765719090364E+018,90.0611260313,-58.6749552269,18.94624,0.02332216,17.98967,0.02083192,17.70533,0.01520499,17.60209,0.01520692,17.55738,0.024033,0.2187356,0.1609436,0.1167297,0.0885126,0.06275653,125.4117,5.864662,3.638735,0.1675416,6527.414,42.39825,-1.987098,0.06270828,4436.91337429,-0.0024609231,2.3067169308,-3.7901518751,8.657258974,0.2697068304,-3.7641257319,9.4401681907,8.3442908593,2.3067169308,-3.7641257319,-3.1219805634,-8.4556121736,65.7572703665,-86.6521267713,-199.592160277,-74.7339763627,165.547873229,-190.496431833,-27.9222274085,179.475944823,-190.496431833
S2,178.955064232,48.7210727819,2.3983180558,-4.8838179381,19.1490257321,1.23765861144684E+018,145.748994011,65.8696810302,20.42737,0.05289543,19.47494,0.02179237,19.23137,0.02138313,19.11284,0.01993743,19.12638,0.06080612,0.1132829,0.0833525,0.06045419,0.04584058,0.03250154,-48.56288,11.16268,3.600634,0.1671088,6428.24,68.05962,-1.835573,0.0581,9185.7331552,-3.1040150434,2.1135283833,8.3830651901,11.601969161,0.1831927255,8.4187127108,14.3345879648,11.4078344214,2.1135283833,8.4187127108,0.5109618372,5.4168741125,181.821207649,-150.720083289,52.1099706242,-191.582969362,101.479916711,60.8422103862,-169.890652249,134.682493011,60.8422103862
S2,71.2560822338,0.6911318666,-25.0539459605,-34.7101240118,16.6405502185,1.23766630163848E+018,196.592582664,-27.4421032918,18.36181,0.02145089,17.2562,0.01379252,16.69562,0.01514831,16.45196,0.01182211,16.32352,0.01253472,0.5031868,0.37024,0.2685289,0.2036173,0.1443672,142.9734,1.955128,4.435998,0.1494903,5565.213,41.86982,-2.260836,0.02355769,1074.86852282,-0.9141993601,-0.2724058036,-0.4953553769,9.2497530808,6.2537309863,-0.4664995345,9.2615092653,9.2457410267,-0.2724058036,-0.4664995345,16.6155729154,-39.4514341159,-8.6424377864,-90.9164651025,-244.290319775,-0.1951172316,161.283534898,-234.962154757,-4.944842735,161.207832409,-234.962154757
S2,44.973561122,34.6599894375,0.8263977977,-5.299087221,19.2118890579,1.23767045750804E+018,150.890513742,-21.1445009034,20.66536,0.06317004,19.74018,0.01745656,19.28032,0.01566071,19.10003,0.01723163,18.96148,0.03879281,0.8614954,0.6338801,0.4597427,0.348609,0.2471681,-60.77033,7.484261,4.727666,0.3714544,6173.182,92.33265,-1.115099,0.08646322,8398.47098559,-6.8436554711,3.8106140096,-3.0295074779,15.6539654627,0.2458986414,-2.9821320756,15.9354870155,15.1830779348,3.8106140096,-2.9821320756,3.4002796059,-4.1474519042,35.7024563807,-174.824649449,-132.083092383,-44.8900203261,77.3753505511,-122.893884694,-24.7043525949,85.9753090175,-122.893884694
S2,148.413630571,23.9373357919,-28.9789790504,-12.4486974162,16.8944980638,1.23766725292759E+018,207.259694308,49.9723922908,18.34424,0.02704046,17.39435,0.01948364,16.95993,0.01443963,16.77795,0.02488145,16.68369,0.01757607,0.1532772,0.1127799,0.08179741,0.0620245,0.04397614,-92.78285,3.789407,4.290762,0.02405939,5753.385,42.45935,-1.909806,0.02021006,1614.02179461,-0.9227805686,-0.4754607878,1.2359123816,9.2611314877,6.2318233434,1.2647865748,9.3470980262,9.2489185028,-0.4754607878,1.2647865748,4.8996715581,-31.1567731446,-92.0512214388,-89.6013272485,-224.367473208,83.1510762795,162.598672751,-214.779066963,74.6937062501,166.653173128,-214.779066963
S2,255.896203586,23.2976653328,-40.6509327531,1.5052305597,17.0510447333,1.23766250001478E+018,44.1327190037,33.4342445541,18.91263,0.02692054,17.69979,0.01166591,17.16911,0.02017043,16.93192,0.01548971,16.76675,0.01514938,0.2679509,0.1971557,0.1429938,0.1084278,0.07687669,106.156,1.885494,4.274689,0.07891458,5340.132,60.57556,-2.019495,0.105641,1365.54089505,0.8179017631,0.7935081351,0.752385195,7.5515599757,0.1052730428,0.7758286678,7.591308727,7.5097538513,0.7935081351,0.7758286678,-11.1953982171,39.1078906552,13.9343063115,-87.4542887738,269.754318005,-24.3762045957,164.745711226,279.009511795,-6.9299898871,166.395083936,279.009511795
S2,15.503467158,-0.7212118838,3.4584066106,-29.7505964354,17.2028140378,1.23766378313043E+018,128.859536406,-63.47117428,19.01286,0.03339504,17.8512,0.02768667,17.2996,0.02000282,17.04871,0.01970276,16.90485,0.02473191,0.2034727,0.1497133,0.1085846,0.08233638,0.05837752,211.638,2.437263,4.200158,0.1303129,5324.476,43.81063,-1.840321,0.009229335,1393.37295498,-0.3904689316,0.4846133588,-1.2466643885,8.7378072427,0.0554901401,-1.2194395713,8.8224887804,8.72435816,0.4846133588,-1.2194395713,6.1783860894,-29.3067587747,17.5797748017,-86.8627949152,-275.815925522,-26.3188033194,165.337205085,-266.569452584,-17.1084167975,166.542405615,-266.569452584
S2,193.32050601,30.027472779,-7.6477166256,-5.5266215619,16.4347771917,1.23766725455584E+018,115.091770219,87.0726583926,17.66173,0.03105711,16.80497,0.01957658,16.50202,0.02012851,16.39427,0.01865357,16.40208,0.02158284,0.05154205,0.03792415,0.02750576,0.02085678,0.01478772,-269.6818,2.446819,3.523859,0.1474429,6240.732,22.78531,-1.894794,0.0746409,2093.20292981,-0.0453325371,0.0968108008,2.0904715103,8.3693674045,0.0115675361,2.1166028209,8.6328626916,8.368807467,0.0968108008,2.1166028209,6.7971951058,6.5444063266,-27.7389413691,-99.8085929803,-266.013508397,18.9690964706,152.39140702,-256.625632922,20.7305811713,152.161790732,-256.625632922
S2,179.974105113,25.1959229513,5.0604798347,-4.9980684214,17.9946246474,1.23766744780164E+018,219.52682083,78.2800359253,19.1522,0.02452684,18.34047,0.01886865,18.09446,0.01911308,17.9669,0.01816385,17.95768,0.02206644,0.09981089,0.0734399,0.05326474,0.04038904,0.02863633,140.5227,7.483821,3.855541,0.2284903,6347.86,52.15394,-1.93187,0.04701212,5070.70652748,-0.7944703412,-0.6555356698,4.9649929054,9.132527232,6.2113432098,4.9934484479,10.4085340488,9.1089695701,-0.6555356698,4.9934484479,5.961131693,3.8799552886,139.616785403,-70.570971628,156.537782217,-149.704696259,181.629028372,165.401243153,-162.355916586,170.414660106,165.401243153
S2,142.419536713,41.0978561026,-37.8150439492,-20.5505289771,15.209943179,1.2376582044981E+018,180.709593462,46.6262600127,16.5079,0.01795888,15.62488,0.01999732,15.28341,0.01896802,15.14194,0.02237385,15.11568,0.01510113,0.07119506,0.05238464,0.03799371,0.02880948,0.02042628,-216.6873,2.14292,3.99649,0.1339188,5941.745,36.31302,-2.137308,0.02970643,943.113829211,-0.6476379312,-0.008021239,0.6855395427,8.9754986319,6.2822916254,0.7135576325,9.0038180894,8.9754950477,-0.008021239,0.7135576325,22.1276696945,-36.9143335848,30.0704738262,-98.5636012255,-270.847413484,-38.8249493861,153.636398775,-261.639951134,-38.9622359215,153.601640275,-261.639951134
S2,8.4920484641,-0.3143529245,-5.0557981424,-17.576290762,17.7802169567,1.23766378366422E+018,113.322228905,-62.8596929885,19.1193,0.02151866,18.21386,0.01607074,17.82152,0.02200806,17.72915,0.02297633,17.70591,0.02406639,0.1203508,0.08855297,0.064226,0.04870063,0.03452935,59.29698,5.00576,3.98556,0.0893004,6042.757,38.33861,-1.940261,0.06359104,3225.22271641,-0.5824718039,1.3510413304,-2.8701002581,9.0231466963,0.1502958137,-2.8422682473,9.4602148545,8.9214272192,1.3510413304,-2.8422682473,-7.6110449907,-16.6300657232,185.726622192,-136.866310109,-168.753174352,-194.79899948,115.333689891,-160.032048462,-175.334012362,143.200888025,-160.032048462
S2,174.40390272,28.295892367,-3.4027634349,-2.66826336,18.6529470592,1.2376674445776E+018,204.558887723,73.6355600003,19.83916,0.03908573,19.04619,0.01967791,18.78033,0.01680017,18.67377,0.02295702,18.63555,0.03868533,0.1171146,0.08617182,0.06249899,0.04739109,0.03360088,-184.1597,8.14601,3.681001,0.3218558,6357.448,124.0554,-1.82511,0.1349641,7239.40952284,-1.8551547362,-0.8477464964,6.9461339623,10.1987596742,6.1999667785,6.977890498,12.357412945,10.163465195,-0.8477464964,6.977890498,2.6522969254,-3.4152231804,-17.2591667253,-107.962320865,-209.721061811,8.3136710157,144.237679135,-200.366170361,-3.7044976382,144.429574205,-200.366170361
S2,238.50382158,44.8372722703,4.7210653814,-1.02796875,18.2224510191,1.23765932923794E+018,71.3048906873,49.7047218718,19.36017,0.03616066,18.55358,0.02016973,18.28767,0.01830463,18.18645,0.01873133,18.19576,0.03302562,0.07395319,0.05441405,0.03946561,0.02992557,0.02121761,-227.4989,4.734201,3.953035,0.2116764,6345.464,40.32718,-1.824485,0.08322281,5661.64173668,1.1736400051,3.4683448626,4.3182566166,7.9404191866,0.4520340549,4.3405723779,9.0493549729,7.1428874254,3.4683448626,4.3405723779,-1.8536501986,-4.4619680666,29.242211119,-68.7934240223,-250.966506515,-38.0587436622,183.406575978,-241.756555805,45.8751516101,181.609224837,-241.756555805
S2,171.362066679,19.6434331591,-15.7958405217,-6.7909999656,17.555750976,1.23766829391079E+018,229.150042788,68.9344377019,19.11335,0.03582668,18.05787,0.02494121,17.64051,0.01762376,17.47886,0.02899519,17.3863,0.02304324,0.09880786,0.07270188,0.05272947,0.03998316,0.02834856,-207.8507,2.87139,4.183539,0.07427952,5680.485,30.12725,-1.802415,0.02402104,2386.02272035,-0.5609540221,-0.6487270869,2.2265642084,8.90765583,6.2102927372,2.254304231,9.188483006,8.8840016633,-0.6487270869,2.254304231,-0.4772275789,-17.1871612594,-73.8739712714,-77.1805170174,-263.834963176,65.0971018985,175.019482983,-254.303100122,52.1779120192,179.295615106,-254.303100122
S2,11.9804212219,14.5654653962,4.861909823,-36.4233555743,17.4348955455,1.23764991950134E+018,121.652956663,-48.2975513516,19.56766,0.02789899,18.25206,0.01735855,17.52729,0.02021441,17.22029,0.01760307,17.01676,0.01682556,0.4943467,0.3637356,0.2638114,0.2000402,0.141831,152.2817,2.717442,4.465166,0.1447027,5176.639,66.06228,-1.839823,0.1021953,1211.45137536,-0.4229317415,0.6860441348,-0.9044814105,8.7825886434,0.0781937731,-0.8771569361,8.8262827719,8.7557527788,0.6860441348,-0.8771569361,4.1133197257,-36.5154706837,8.8901861162,-59.4349965241,-253.202381951,-17.6998391064,192.765003476,-243.928896932,-2.588088356,193.558602671,-243.928896932
S2,31.72385913,4.5957094928,-6.7045722245,-37.6974166201,15.3715432528,1.23767866197469E+018,155.663282639,-53.4118398349,16.70427,0.01529518,15.83104,0.0156251,15.41238,0.02052532,15.32116,0.01784867,15.24282,0.01824941,0.2184622,0.1607424,0.1165838,0.08840194,0.06267808,181.8,3,4.02,0.04,5940,31,-1.79,0.03,1090.58568957,-0.5922892278,0.2678859155,-0.8756755982,8.9290389452,0.0300061542,-0.8478226598,8.9691995043,8.9250195306,0.2678859155,-0.8478226598,12.3276527462,-36.2501791211,12.1086327565,-75.4248389053,-257.681661563,-20.9042891929,176.775161095,-248.418200248,-15.5913323163,177.322748804,-248.418200248
S2,181.150577132,21.17732488,-6.5257005522,-7.6100533045,19.0403996359,1.23766791702938E+018,239.548250078,77.7800440411,20.58829,0.06166271,19.62604,0.02600834,19.0883,0.0188768,18.88111,0.02238394,18.80998,0.03330788,0.1487614,0.1094572,0.07938751,0.06019715,0.04268053,-224.2074,6.035982,4.189029,0.1657734,5432.732,72.93197,-2.271703,0.03045782,3180.24299776,-0.341159279,-0.5802904308,3.1081857871,8.6808733002,6.2162884115,3.1352354846,9.2296946211,8.6614562442,-0.5802904308,3.1352354846,3.0910073555,-9.5364224174,-6.9901275827,-103.836087075,-249.558392457,-1.8309765029,148.363912925,-240.235359024,-11.7445651244,147.909662711,-240.235359024
S2,141.205839182,21.1026741208,-4.8088020814,-5.7903118135,18.1677334053,1.23766729372729E+018,208.515922259,42.789257961,19.47118,0.03105685,18.51333,0.01865236,18.24419,0.0193816,18.14366,0.01664671,18.12065,0.0268571,0.1899194,0.1397409,0.1013518,0.07685196,0.054489,-101.9179,9.135731,3.656856,0.1193747,6525.162,60.18225,-2.194419,0.106534,5709.11558918,-3.6814030822,-2.0001636278,3.8782235133,12.1648420657,6.1180136358,3.9156951401,12.7795168498,11.9992803095,-2.0001636278,3.9156951401,4.0224667857,-6.3617646384,14.9217910075,-115.786609013,-195.58442303,-23.9112537093,136.413390987,-186.330044718,-46.0151423077,130.625296068,-186.330044718
S2,214.483000428,35.234396924,-1.2009564505,2.8769648484,18.1261509844,1.23766266159602E+018,61.9863218162,69.8593628011,19.3487,0.02515236,18.46937,0.02497525,18.17303,0.01426162,18.08012,0.0189879,18.03664,0.02403972,0.07968116,0.05862864,0.04252238,0.03224343,0.02286099,-201.1053,6.857483,3.627054,0.2471108,6198.766,67.36672,-1.740012,0.05719933,5105.68843983,0.8257107314,1.552042061,4.7934769921,7.6484589514,0.204341284,4.8168764069,9.038872864,7.4893317307,1.552042061,4.8168764069,3.10605703,0.2676431605,-101.748923793,-31.1924349615,-186.577271059,92.7307793586,221.007565038,-176.958780101,135.648842673,197.592339746,-176.958780101
S2,47.7764312214,0.9677062358,-15.5549685782,-38.1854199225,15.3027289225,1.23766024192334E+018,178.736233584,-46.2173337499,16.83052,0.01674505,15.84664,0.01749657,15.39894,0.01628711,15.19999,0.01636257,15.12934,0.007806394,0.7345211,0.5404536,0.391982,0.2972281,0.2107384,181.0439,2.192699,3.808865,0.1601105,6239.366,15.53501,-2.018988,0.02354183,998.460335501,-0.6906914084,0.015236972,-0.7208579989,9.0229508753,0.0016886914,-0.6926986785,9.0495013099,9.02293801,0.015236972,-0.6926986785,17.5869671668,-37.2931887615,0.3332949373,-83.2697333116,-252.843328306,-9.1441102989,168.930266688,-243.543136982,-8.8588263143,168.945467394,-243.543136982
S2,10.3246952996,7.3949731066,2.4117134946,-9.8222624279,17.5657405372,1.23766970212214E+018,118.503371052,-55.3895686154,18.89116,0.02638275,17.92683,0.01924433,17.61821,0.02300258,17.51518,0.01870848,17.49191,0.02558572,0.2614376,0.1923633,0.1395179,0.1057922,0.07500798,127.3771,4.841084,3.670303,0.1781086,6421.831,23.76577,-1.750493,0.02754991,4266.23346319,-1.1563731991,2.1294757001,-3.511250807,9.7331334568,0.2205704035,-3.4816243929,10.3370980116,9.4973269993,2.1294757001,-3.4816243929,1.725257649,-9.9657757966,13.9715622354,-98.8444021599,-219.313168272,-22.8869666161,153.35559784,-210.05570849,11.2196153056,154.647576322,-210.05570849
S2,150.347238584,0.6778063756,-14.0418406199,-16.5698226241,17.7117700962,1.23764872229152E+018,238.657815783,41.4057992908,19.24609,0.02493042,18.23891,0.01854402,17.77551,0.01476944,17.5786,0.01678509,17.49868,0.01932903,0.1272385,0.09362089,0.06790168,0.05148778,0.03650548,-114.7151,1.807809,4.314842,0.0981805,5598.871,38.52921,-1.570909,0.05246098,2293.07916013,-0.894608159,-1.4689345079,1.5166145482,9.3361540867,6.125190518,1.5453994414,9.4631935711,9.2198700935,-1.4689345079,1.5453994414,4.8954263785,-21.1605082728,11.0720414402,-84.1265355398,-248.396692547,-19.8966834803,168.07346446,-239.130041016,-46.0932569021,162.849559832,-239.130041016
S2,172.382289166,10.0835609707,-5.3767578567,-6.564000113,18.0696815214,1.23766061451162E+018,250.479909214,64.2512997095,19.33703,0.04763128,18.41722,0.01554112,18.10851,0.01431866,18.02733,0.02200834,18.05614,0.03060994,0.1438842,0.1058686,0.07678473,0.05822354,0.04128121,-164.8786,4.294121,3.714268,0.1133316,6202.321,26.91699,-2.134087,0.04673827,4840.01269294,-0.7025644883,-1.9817721939,4.3594386083,9.2341191584,6.0668885985,4.3876102409,10.2235062604,9.0189542411,-1.9817721939,4.3876102409,0.9546626135,-8.4311471241,-13.6406952013,-104.030279838,-232.544231457,4.7664535546,148.169720162,-223.200522928,-27.1439214279,145.740154322,-223.200522928
S2,49.1402089249,-6.7468782813,0.0372737991,-4.3802613244,15.6530016372,1.2376529013063E+018,189.026320806,-50.00012324,16.79216,0.009407922,15.59979,0.01257874,15.76348,0.007286482,15.91331,0.01594163,16.02351,0.01822645,0.3092335,0.2275311,0.1650245,0.1251331,0.08872092,65.9773,2.3885,3.232891,0.3617566,8596.368,173.4656,-2.098795,0.0397,9133.76356431,-5.7983500425,-0.9210991185,-6.9968814515,14.1801082986,6.2181824113,-6.9527493661,15.7929159786,14.1501606978,-0.9210991185,-6.9527493661,3.6101792044,-2.4808637041,63.9073711938,-148.122723968,-119.587942515,-73.1337980292,104.077276032,-110.48682981,-79.7399045166,99.1069090838,-110.48682981
S2,260.800414494,27.8887797926,61.5643385023,-54.5687661738,15.3907161603,1.23765512984763E+018,50.8545143392,30.578285341,17.23002,0.01751924,16.04819,0.01596846,15.46882,0.01084751,15.25661,0.01041593,15.1409,0.02040577,0.2754366,0.2026636,0.1469886,0.111457,0.07902438,-169.5951,1.546372,4.075713,0.1726383,5250.884,83.34362,-2.047976,0.05338446,598.575022935,0.3253261488,0.3996650503,0.3045041913,8.0136974078,0.0498934382,0.3294872893,8.0204680673,8.0037250073,0.3996650503,0.3294872893,-34.641178944,-74.6184075033,52.0544984926,-91.7557571077,-268.562842301,-60.8159976467,160.444242892,-259.424008349,-52.7385229674,163.277643425,-259.424008349
