,group_id,ra,dec,pmra_new,pmdec_new,phot_g_mean_mag,l,b,objid,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,pml,pmb,U,V,W,GalU,GalV,GalW,GalRVel,GalTVel,GalzVel
485,NCand14,147.48308506,63.01238490,-2.98931182,0.00848593,18.93756197,149.43501901,43.63245050,1237651273499999744.00000000,20.38036000,0.05406613,19.38837000,0.03167953,18.97888000,0.01760869,18.82005000,0.02462199,18.76098000,0.04273349,0.16334190,0.12018540,0.08716847,0.06609721,0.04686375,-120.47500000,9.76879800,3.51048100,0.12909760,5885.76800000,80.94571000,-1.65807100,0.07617549,4835.14840363,-3.01333188,1.77959451,3.33639543,11.47177663,0.15575709,3.37178449,11.95703097,11.33290353,1.77959451,3.37178449,1.43880680,-2.62028475,22.62721276,-51.66348073,-126.60104741,-31.83195114,200.53651927,-117.37105554,-0.33776306,203.04692706,-117.37105554
486,NCand14,179.38774553,50.21402879,-0.62621428,-0.98881347,18.53182295,143.36586849,64.72224772,1237658205049999872.00000000,19.76970000,0.03416279,18.88693000,0.03192057,18.63792000,0.01971431,18.52449000,0.01685988,18.53091000,0.03083975,0.15341800,0.11288350,0.08187252,0.06208145,0.04401652,-8.67456200,6.63253400,3.81321800,0.26309220,6484.26900000,56.16552000,-1.74840700,0.08000000,7374.97370052,-2.52708475,1.87911551,6.66880834,10.99797947,0.17170251,6.70266347,12.87948951,10.83625754,1.87911551,6.70266347,1.02756573,0.56036157,-4.24838409,-41.60886432,0.52140786,-5.35326404,210.59113568,9.83466551,30.70706965,208.40911625,9.83466551
487,NCand14,166.42279682,-17.05669597,-2.34800647,1.43110452,15.60217876,269.77085254,38.91144924,1237671167239999744.00000000,16.77168000,0.01461268,15.55207000,0.01650360,15.69372000,0.01245711,15.84046000,0.00953667,15.91882000,0.01488775,0.25304030,0.18618460,0.13503660,0.10239420,0.07259874,52.01524000,2.24355800,3.40879200,0.18634880,8462.70900000,80.73884000,-1.79325200,0.04510000,9352.83886303,-0.02910583,-7.27755079,5.87469167,11.06938028,5.56575737,5.90075390,12.54392587,8.34076940,-7.27755079,5.90075390,-2.74952670,0.03602005,-122.06224210,-38.98300131,33.91440347,112.35579276,213.21699869,43.59522301,-55.51925784,234.52702340,43.59522301
488,NCand15,156.58771633,26.40476410,3.63414476,-33.12869580,17.73938329,205.77725357,57.72023028,1237667253470000128.00000000,19.15017000,0.02465948,18.20196000,0.03887524,17.78183000,0.01874248,17.65294000,0.02343622,17.60684000,0.01790286,0.12089160,0.08895087,0.06451459,0.04891946,0.03468451,289.98540000,3.37666800,4.13088000,0.03083548,5778.92400000,45.57163000,-1.34311500,0.04829630,3097.14623177,-1.48945157,-0.71929966,2.61848368,9.83760331,6.21000263,2.64911985,10.18804568,9.81127142,-0.71929966,2.64911985,33.26986595,-1.95793590,51.07860241,-517.77620546,229.81622806,-61.39566366,-265.57620546,238.95568038,-41.81309533,-269.35443839,238.95568038
489,NCand15,169.48169509,39.87020700,-3.62684485,-15.92927920,18.28477807,173.62866550,66.82389064,1237662226210000128.00000000,19.46054000,0.03393699,18.60270000,0.01448256,18.34503000,0.02119167,18.22219000,0.01151076,18.29825000,0.02860027,0.08187526,0.06024304,0.04369328,0.03313129,0.02349050,215.87790000,4.09132900,4.08594200,0.16068890,6327.00700000,25.57210000,-1.33530400,0.02367299,6320.54387395,-2.47214063,0.27604268,5.81047296,10.78752516,0.02559186,5.84416078,12.26885954,10.78399275,0.27604268,5.84416078,15.89430906,3.77715224,-33.88731672,-475.40661374,242.99640523,23.52870318,-223.20661374,252.40099180,17.80935013,-223.73560141,252.40099180
490,NCand15,190.85894383,15.43196369,-14.36037402,-18.74702193,19.02260550,293.49502808,78.15683711,1237662526310000384.00000000,20.64784000,0.06262838,19.46612000,0.02103144,19.03881000,0.03923685,18.85113000,0.02306843,18.73102000,0.04961997,0.20977340,0.15434930,0.11194700,0.08488598,0.06018522,-73.61394000,5.08316700,4.19301400,0.39694090,5800.71100000,66.90671000,-1.10875800,0.04515124,5338.40431716,0.43678983,-1.00478627,5.22476601,7.94073178,6.15630946,5.24937724,9.51899063,7.87690458,-1.00478627,5.24937724,-11.35693230,-20.70486083,-65.15683596,-571.02372688,-179.58276603,56.11703829,-318.82372688,-170.07852159,96.00856444,-309.16022766,-170.07852159
491,NCand15,196.29298832,10.40337477,-12.15667088,-18.37624762,18.10077674,314.53169821,72.96507292,1237658493359999744.00000000,19.38319000,0.02663968,18.43548000,0.02213838,18.14901000,0.01763591,18.10304000,0.01685480,18.10762000,0.02392668,0.11979110,0.08814111,0.06392729,0.04847413,0.03436876,2.88865800,3.93686500,3.77307300,0.19351630,6377.64600000,50.22911000,-2.25349100,0.03505864,5817.94805778,1.19529839,-1.21499918,5.56269345,7.22030625,6.11410555,5.58493554,9.12821600,7.11734497,-1.21499918,5.58493554,-15.29722176,-15.85768362,-6.89954345,-594.57262806,-125.36232390,-2.30920510,-342.37262806,-116.04017817,55.33657957,-337.87898993,-116.04017817
492,NCand16,185.70149328,39.57857604,3.07071220,-11.41325818,18.90231250,146.67567511,76.20068996,1237664667909999872.00000000,20.16111000,0.03987414,19.22609000,0.01582308,18.98683000,0.01442780,18.85419000,0.01770882,18.82308000,0.03569915,0.13547940,0.09968442,0.07229946,0.05482249,0.03886983,-47.75163000,8.69957000,3.75270800,0.38610940,6398.32400000,59.23858000,-2.19525300,0.05269485,7588.98781412,-1.51250524,0.99444970,7.36994801,9.86972154,0.10092889,7.40063300,12.33615710,9.81949454,0.99444970,7.40063300,2.58781018,11.53234470,295.02901476,-305.39449611,52.58461212,-304.79170649,-53.19449611,60.96350160,-308.60037306,-22.21370093,60.96350160
493,NCand16,117.37520982,22.30623110,-0.99330881,-6.60860043,19.35100398,198.40578419,22.29966056,1237660959180000000.00000000,20.76893000,0.06710923,19.81796000,0.01628328,19.44998000,0.01946168,19.32065000,0.01985298,19.23353000,0.04915379,0.31685720,0.23314050,0.16909290,0.12821810,0.09090820,-169.09130000,9.28166300,3.50523700,0.01242816,6212.63700000,70.38130000,-1.18140700,0.06889659,9140.09880626,-8.02392780,-2.67010522,3.46821669,16.55974606,6.12123762,3.51924435,16.92956793,16.34306360,-2.67010522,3.51924435,5.79206942,-3.33349574,175.67952163,-206.03066905,-197.79472247,-184.66130241,46.16933095,-189.04209578,-189.68940521,15.79029069,-189.04209578
494,NCand16,40.93336651,-0.85326119,-1.22306622,-12.77201966,18.50795865,173.34954006,-52.37061888,1237657584950000384.00000000,19.78844000,0.03762187,18.82205000,0.04234870,18.52595000,0.02060007,18.41283000,0.02455554,18.33029000,0.03088509,0.16723400,0.12304920,0.08924555,0.06767220,0.04798043,-95.24781000,8.07888000,3.96888800,0.26480180,5954.78500000,81.89085000,-1.46353200,0.02174521,6467.77919769,-3.92233983,0.45733118,-5.12233016,12.27682982,0.03726019,-5.08406267,13.28789839,12.26830871,0.45733118,-5.08406267,7.87167477,-10.13198467,274.18331620,-274.95182987,-114.23363255,-283.42543082,-22.75182987,-105.78886621,-284.07625210,-12.17799615,-105.78886621
495,NCand16,173.32875826,44.94356066,-33.24522450,-14.39029241,17.47133386,159.02999618,66.31997030,1237661873469999872.00000000,19.21822000,0.02649886,18.08660000,0.01399046,17.53808000,0.01885706,17.34487000,0.01269662,17.26236000,0.01969862,0.11335480,0.08340535,0.06049252,0.04586964,0.03252215,-383.72900000,4.38226700,4.51915900,0.13148500,5323.79900000,34.69604000,-2.12065200,0.03978138,1583.73212447,-0.59394373,0.22763694,1.45038605,8.92231819,0.02551597,1.47823283,9.04394462,8.91941385,0.22763694,1.47823283,32.99158573,-14.96264477,-40.79571955,-249.62180679,-396.53660486,32.43320409,2.57819321,-387.10734035,32.48842457,1.74987895,-387.10734035
496,NCand16,194.13788798,10.25800865,-6.39632025,-14.05643654,17.70445500,307.25974665,73.08677299,1237662238009999616.00000000,19.13564000,0.02529726,18.19883000,0.01736685,17.75938000,0.02068152,17.59875000,0.01567061,17.49935000,0.02557558,0.10718750,0.07886756,0.05720133,0.04337404,0.03075273,427.67890000,2.76385800,4.37995100,0.21813310,5679.16400000,27.66985000,-2.62338100,0.05570283,2146.60387374,0.37808859,-0.49703623,2.05375563,7.96103404,6.22071105,2.07856553,8.22790967,7.94550300,-0.49703623,2.07856553,-7.34078784,-13.58709516,95.96218308,-249.53432464,368.95693225,-106.71331631,2.66567536,377.95561467,-106.67155902,-4.00202441,377.95561467
497,NCand17,162.44259412,43.78222386,0.72391756,-1.77066535,18.24308087,170.69220333,60.41398386,1237661874009999872.00000000,19.87144000,0.03830549,18.80266000,0.02573143,18.30139000,0.02067325,18.14365000,0.01625089,18.06867000,0.02804344,0.07482273,0.05505385,0.03992965,0.03027744,0.02146708,140.62760000,5.70647500,3.52457100,0.10207400,5454.20300000,40.36608000,-2.35041900,0.07090721,2482.70024265,-1.20964369,0.19825577,2.15899451,9.53496042,0.02079401,2.18875957,9.78295142,9.53289907,0.19825577,2.18875957,1.32001911,1.38450785,-57.04715305,-6.39299740,130.33701362,47.04006295,245.80700260,139.81443622,52.14083840,244.77578111,139.81443622
498,NCand17,159.60362294,44.37518998,-0.05328397,-1.52400482,19.09366035,171.18005848,58.30477632,1237660635459999744.00000000,20.28860000,0.04928747,19.42092000,0.02097224,19.08103000,0.01448388,18.97091000,0.02046867,19.07726000,0.05545073,0.05559206,0.04090411,0.02966707,0.02249564,0.01594969,-109.64130000,10.90255000,3.74396400,0.20295460,5881.02200000,108.49270000,-1.84703400,0.02700000,6191.33531666,-3.21446638,0.49877134,5.26792806,11.53879318,0.04323908,5.30393550,12.69942832,11.52800829,0.49877134,5.30393550,1.43539610,0.51484748,63.16983289,-52.43449503,-85.34967075,-72.50312895,199.76550497,-76.24642279,-63.80037770,202.71278324,-76.24642279
499,NCand17,185.45446182,53.43750443,-2.39952974,0.44665045,18.48495093,132.71033549,63.12479242,1237657630600000000.00000000,19.73929000,0.03562519,18.90094000,0.02482770,18.55325000,0.01259529,18.40776000,0.01431931,18.36050000,0.03029496,0.10183380,0.07492836,0.05434429,0.04120763,0.02921673,44.05512000,7.98950000,3.85296000,0.16208790,5988.90000000,62.07658000,-1.60760700,0.05177084,4690.13404197,-1.43809440,1.55788402,4.18356776,9.87864380,0.15836332,4.21403601,10.73991167,9.75502951,1.55788402,4.21403601,2.20766361,-1.04089432,-63.57679517,-3.49144409,28.83525657,53.88648392,248.70855591,38.33355413,92.43407736,237.09837679,38.33355413
500,NCand17,35.32291090,-7.47096886,-2.34503729,-4.19586766,18.71369826,174.36365852,-61.01726806,1237679338959999744.00000000,20.00507000,0.04743336,19.19120000,0.03764629,18.82320000,0.01521499,18.70979000,0.02322371,18.62626000,0.03758414,0.13920850,0.10242830,0.07428952,0.05633149,0.03993973,-43.43359000,6.90634300,4.04696600,0.28415710,6229.99000000,28.68007000,-1.90072600,0.00875012,5267.11849419,-2.53982228,0.25065830,-4.60749503,10.88707687,0.02302551,-4.57354520,11.80871537,10.88419098,0.25065830,-4.57354520,1.27417594,-4.63475792,118.56073267,-43.66988119,-18.07913916,-128.10372595,208.53011881,-9.14910680,-123.26868173,211.42423503,-9.14910680
501,NCand17,33.46764845,22.09782062,0.62333439,-0.60259689,15.29321006,146.99662306,-36.89200443,1237678584120000000.00000000,16.48318000,0.02251095,15.27991000,0.01701902,15.40142000,0.01181755,15.53681000,0.00967657,15.57714000,0.02625605,0.51770260,0.38092060,0.27627540,0.20949130,0.14853190,-136.59750000,2.10321100,3.43753500,0.27604600,8621.94900000,169.56680000,-1.64695400,0.03080000,7420.67044013,-4.97716667,3.23262691,-4.45469246,13.70766787,0.23806864,-4.41313587,14.40055299,13.32104656,3.23262691,-4.41313587,0.80955621,-0.31030232,81.60189072,-86.95730902,73.27066571,-91.43018807,165.24269098,82.31561026,-49.88287068,182.14369444,82.31561026
502,NCand17,199.99484314,41.86717298,-3.77106989,6.57661173,18.23631897,103.13990173,74.14628595,1237662195070000128.00000000,20.12625000,0.04789158,18.72085000,0.02051803,18.27472000,0.01643379,18.13552000,0.01693028,18.02596000,0.03373038,0.07347329,0.05406095,0.03920951,0.02973138,0.02107992,-95.24860000,3.80048300,4.11388400,0.08465414,5474.69400000,80.83909000,-1.83276600,0.03001781,3093.61977808,-0.19212116,0.82299476,2.97594563,8.55252140,0.09637745,3.00253079,9.06426023,8.51283161,0.82299476,3.00253079,6.10986530,-4.48802139,-95.73451592,15.94828192,-109.60581009,86.47615490,268.14828192,-100.00646644,111.87830248,258.58242766,-100.00646644
503,NCand17,290.50855872,38.97863898,5.79603073,-9.28962934,17.62121114,71.16483971,11.22939272,1237672005830000384.00000000,19.09854000,0.03232728,18.05339000,0.00746041,17.68829000,0.01073673,17.50778000,0.01154099,17.43432000,0.01763305,0.73283900,0.53921600,0.39108440,0.29654750,0.21025580,-22.23939000,4.52106700,4.20625800,0.17784270,6152.37300000,26.34294000,-1.68815900,0.00901232,4246.87258223,1.34483924,3.94250718,0.82702558,8.01871995,0.51399839,0.84882400,8.06352106,6.98258597,3.94250718,0.84882400,-5.81906154,-9.27522013,115.57444873,-24.05092627,-187.48629161,-124.58869731,228.14907373,-178.54611317,3.68239201,259.92457239,-178.54611317
504,NCand17,166.16836685,37.27561094,-6.27619234,1.29371978,17.41437284,181.92243100,65.35292233,1237662223519999744.00000000,18.52986000,0.01825636,17.72513000,0.03921100,17.46115000,0.01742191,17.40223000,0.01581758,17.40507000,0.02252523,0.07667116,0.05641391,0.04091607,0.03102542,0.02199741,25.13782000,5.25090100,4.33533800,0.18049220,6414.17300000,33.08042000,-1.63896100,0.04287487,4731.87944085,-1.97221430,-0.06619806,4.30077570,10.28899392,6.27675139,4.33291049,11.16411704,10.28878097,-0.06619806,4.33291049,0.54689273,-6.38476386,-140.16310876,-16.97906472,-36.87858786,130.67753269,235.22093528,-27.14092646,129.16144687,236.05682914,-27.14092646
505,NCand17,199.51840114,66.26646323,2.39979563,5.88041684,18.89505463,118.71131989,50.64295170,1237651538180000000.00000000,20.96525000,0.07565048,19.55723000,0.02323551,19.00605000,0.01569291,18.77518000,0.02163356,18.60833000,0.03680594,0.08919398,0.06562808,0.04759895,0.03609285,0.02559028,-118.19800000,4.32211300,3.75114000,0.13352140,4940.44900000,199.42750000,-1.52680500,0.05887197,3290.60579147,-1.00246373,1.83017896,2.54432661,9.50243022,0.19381224,2.57344314,9.84473411,9.32451741,1.83017896,2.57344314,-1.41082425,-6.19256782,19.42896015,10.33994999,-152.64948804,-28.55241084,262.53994999,-143.40938679,22.54766797,263.12367468,-143.40938679
506,NCand17,157.93356498,17.54080800,-2.17047483,-2.22770409,18.29111180,222.11448312,56.42811596,1237670964860000000.00000000,19.51189000,0.03126854,18.60742000,0.01962105,18.30330000,0.01564514,18.20794000,0.01918066,18.20920000,0.03001156,0.14841130,0.10919960,0.07920065,0.06005545,0.04258006,-88.84339000,4.21663900,3.57416100,0.11433830,6275.89400000,40.36647000,-1.52198200,0.08666138,5845.08762335,-2.39769070,-2.16758096,4.87008433,10.92957454,6.08353914,4.90354436,11.97916303,10.71247835,-2.16758096,4.90354436,1.20932383,-2.86551258,9.84145930,-36.27453744,-117.92991287,-19.07332459,215.92546256,-108.66005592,-61.51735334,207.85382443,-108.66005592
507,NCand17,168.57006241,31.98242064,-5.38580274,1.37406463,18.02366746,194.12027630,68.37087336,1237665330919999744.00000000,19.23048000,0.03252654,18.39637000,0.01857469,18.13641000,0.01494690,18.03266000,0.01624298,17.98576000,0.02874179,0.08966047,0.06597131,0.04784790,0.03628162,0.02572412,17.62564000,8.72242600,4.21792300,0.66092750,6431.08500000,72.61957000,-1.82858700,0.02330000,5411.05032645,-1.93423552,-0.48657414,5.03005409,10.26007028,6.23574346,5.06206679,11.44087245,10.24852613,-0.48657414,5.06206679,-0.73800607,-5.50910808,-138.31336277,-15.27362760,-35.70322378,128.82412713,236.92637240,-25.97134160,117.44317089,242.76915636,-25.97134160
508,NCand17,173.45209147,27.51329781,-0.69234756,-0.49083487,18.78038476,207.17727413,72.77076030,1237667323790000128.00000000,20.48480000,0.04777796,19.38568000,0.02320908,18.94439000,0.03063810,18.80028000,0.02355619,18.71719000,0.03428549,0.12352320,0.09088718,0.06591897,0.04998435,0.03543953,-116.66710000,5.62439200,3.99462500,0.00238502,5683.26800000,100.91670000,-1.69354200,0.04723623,4446.21106126,-1.17155360,-0.60150946,4.24669770,9.50734016,6.21987512,4.27633370,10.42480440,9.48829296,-0.60150946,4.27633370,0.45116324,-0.71882942,22.21110113,0.71446408,-115.91955286,-31.44918097,252.91446408,-106.68831423,-47.38754254,250.41804635,-106.68831423
509,NCand17,161.87300090,44.92860323,-0.37641967,-1.80650094,18.28122133,168.94966997,59.56508563,1237660635459999744.00000000,19.61418000,0.03057475,18.61378000,0.01836275,18.30061000,0.01970124,18.20617000,0.02144192,18.20216000,0.03136662,0.11473830,0.08442337,0.06123087,0.04642951,0.03291911,124.73500000,5.00741600,3.57954200,0.13168010,6218.55400000,29.19059000,-1.55233300,0.05208386,5488.24925256,-2.72857775,0.53286962,4.73199675,11.05664296,0.04821320,4.76649023,12.04029828,11.04379480,0.53286962,4.76649023,1.79454274,0.42982995,-61.49985008,-35.55996468,113.21192740,51.54618967,216.64003532,122.70333132,61.92715439,213.90404886,122.70333132
510,NCand17,137.03946621,62.12298761,5.54343100,-1.97030832,17.89004168,153.04533099,39.55743955,1237663531340000256.00000000,19.18171000,0.03106836,18.23398000,0.01512799,17.95963000,0.01552225,17.86572000,0.01294209,17.83425000,0.02116950,0.18963720,0.13953320,0.10120110,0.07673775,0.05440802,-88.74258000,4.50696900,3.93794600,0.24100350,6511.95800000,41.74109000,-1.70610500,0.01890548,5515.79498394,-3.79062383,1.92764318,3.51274210,12.26210505,0.15785808,3.55055641,12.76580083,12.10964128,1.92764318,3.55055641,0.23677323,5.87840799,145.43389480,-80.90293795,61.98898208,-155.22666846,171.29706204,70.83474701,-126.36816044,193.56934182,70.83474701
511,NCand17,134.52465961,37.64872129,2.13254615,-2.19299595,19.56387683,185.21264092,40.42417420,1237658200740000000.00000000,20.95106000,0.06220232,19.98489000,0.02914448,19.64147000,0.02151527,19.47328000,0.02028796,19.35126000,0.05108542,0.22004760,0.16190890,0.11742990,0.08904350,0.06313295,-36.86280000,10.98267000,4.80000000,0.46035860,6009.15700000,108.67920000,-1.71478200,0.11091160,7745.62526344,-5.87208618,-0.53570799,5.02258216,14.19649206,6.24544111,5.06688585,15.07361002,14.18638092,-0.53570799,5.06688585,2.39408102,1.90403791,81.07924139,-80.87386599,29.31840166,-90.77035602,171.32613401,38.36519162,-97.17073915,167.77886988,38.36519162
512,NCand18,174.29110955,0.19974857,-27.83356533,-22.26956632,17.67736267,266.35556908,57.69805693,1237674650460000256.00000000,18.92097000,0.03328578,18.09057000,0.01546579,17.74306000,0.01327021,17.62231000,0.01455255,17.60281000,0.02744154,0.10374450,0.07633422,0.05536394,0.04198080,0.02976491,-1.04208000,3.54050500,4.13557700,0.20418910,6023.90600000,56.90714000,-2.21819900,0.02641230,3075.05461569,-0.10445231,-1.63992772,2.59917058,8.58443679,6.09096887,2.62548394,8.97695499,8.42633918,-1.63992772,2.62548394,-11.78638811,-33.64107606,-197.77728991,-402.18631574,-262.93743146,188.99701559,-149.98631574,-253.01884161,214.16893386,-111.11901087,-253.01884161
513,NCand18,179.86123331,30.14358584,-24.89545335,-20.21936757,17.26452087,195.06299796,78.20776624,1237667254550000128.00000000,18.59166000,0.03470609,17.73048000,0.02955887,17.35082000,0.02059022,17.23396000,0.02229314,17.17203000,0.01949299,0.10056160,0.07399227,0.05366537,0.04069282,0.02885172,-328.54340000,3.20892800,4.47807400,0.09537115,5978.94300000,47.09096000,-2.16162600,0.03661860,2391.59749507,-0.47196162,-0.12701809,2.34112307,8.79556933,6.26874366,2.36858476,9.10890957,8.79465213,-0.12701809,2.36858476,24.81827864,-20.31402146,-79.74079361,-312.84441432,-368.67564963,71.29112790,-60.64441432,-359.12496417,72.15946852,-59.60856489,-359.12496417
514,NCand18,173.27470940,0.13016236,0.78747431,-7.32060532,16.53287635,264.83737280,57.09083236,1237674650460000256.00000000,18.06923000,0.01638440,17.08386000,0.01845236,16.61537000,0.01310677,16.42127000,0.01023182,16.34782000,0.01869112,0.10939680,0.08049312,0.05838032,0.04426803,0.03138659,434.50790000,4.31679500,4.41623200,0.07401450,5590.44400000,43.17190000,-2.07057500,0.08375802,1196.96716323,-0.05851797,-0.64768462,1.00489337,8.41035748,6.20609863,1.03107112,8.47332406,8.38538118,-0.64768462,1.03107112,4.67780857,-5.68590230,2.75537332,-264.47854993,347.25499387,-13.43922374,-12.27854993,356.54470221,-12.45373770,-13.27704563,356.54470221
515,NCand18,33.12029565,22.42346567,0.05869518,-19.60083746,18.54814526,146.46876704,-36.71663604,1237666275279999744.00000000,19.91183000,0.03791055,18.98845000,0.01717112,18.58754000,0.01258777,18.41340000,0.01636134,18.32296000,0.03246819,0.54545310,0.40133920,0.29108460,0.22072070,0.15649370,-62.79715000,5.71483300,4.09622700,0.16375050,6263.03800000,55.55969000,-2.13586200,0.08812846,4588.72942601,-3.06620432,2.03188092,-2.74340823,11.58433912,0.17631099,-2.70782453,11.89660567,11.40475220,2.03188092,-2.70782453,7.59025734,-18.07164264,146.66774760,-295.26312718,-277.57213028,-155.40066580,-43.06312718,-268.72856246,-160.54478487,-15.13842475,-268.72856246
516,NCand18,23.75681268,-10.42376207,7.56007017,-18.97695035,17.79074973,156.57897310,-70.39294545,1237670955180000000.00000000,18.94705000,0.04680016,18.15370000,0.02466854,17.83913000,0.01336684,17.71950000,0.01666495,17.68161000,0.02175099,0.15313290,0.11267370,0.08172037,0.06196608,0.04393472,300.62180000,4.79536000,3.98218000,0.22905260,6345.53400000,21.02431000,-2.24219300,0.04583811,3670.62728927,-1.13025863,0.48959913,-3.45779016,9.48369200,0.05164833,-3.42824552,10.08430867,9.47104570,0.48959913,-3.42824552,16.05606557,-12.62862082,-13.67058508,-298.54736917,-356.92964614,5.18457918,-46.34736917,-347.58523843,2.78496546,-46.55322177,-347.58523843
517,NCand18,25.01522258,-10.60604044,7.13397158,-23.42317167,16.60828732,159.96438570,-69.90027572,1237652615669999872.00000000,17.83429000,0.01474645,16.93645000,0.02058676,16.67972000,0.01353513,16.61178000,0.01750651,16.58109000,0.01589894,0.11006610,0.08098557,0.05873749,0.04453886,0.03157860,308.20020000,2.85396700,3.73230700,0.15376100,6533.35100000,48.82104000,-2.36879800,0.04197177,2972.47974159,-0.95968622,0.34997292,-2.79144356,9.30497810,0.03762024,-2.76243455,9.70637224,9.29839429,0.34997292,-2.76243455,18.75315625,-15.74349556,5.68394416,-283.34524825,-365.66629367,-14.14258666,-31.14524825,-356.38225340,-15.30399525,-30.59128921,-356.38225340
518,NCand18,355.61920133,46.86186832,15.58221847,-25.67615296,16.78383013,110.85568791,-14.38649967,1237663230700000256.00000000,18.11909000,0.01800973,17.17641000,0.00886474,16.84160000,0.00742745,16.71593000,0.00866059,16.67391000,0.01147590,0.61408480,0.45183770,0.32771040,0.24849290,0.17618450,-225.82730000,3.59512900,4.01213100,0.02536919,6560.70700000,48.25631000,-2.29448400,0.06324858,3164.30112723,-1.09121355,2.86425075,-0.78620750,9.84933201,0.29506976,-0.75679774,9.87836443,9.42366217,2.86425075,-0.75679774,8.00138018,-28.94906351,4.12939494,-347.96736789,-364.51733907,-12.59163117,-95.76736789,-355.22845229,-39.89722688,-87.96675062,-355.22845229
519,NCand18,53.25280067,1.06953076,9.03729599,-3.87177308,18.80768619,183.61573796,-42.00518812,1237666302169999872.00000000,20.22284000,0.04242454,19.21739000,0.02119384,18.88108000,0.01983933,18.70548000,0.01810199,18.69233000,0.03327648,0.51512350,0.37902300,0.27489910,0.20844770,0.14779200,-239.74190000,9.91098900,3.66739700,0.65640680,6489.66400000,56.91710000,-2.07731000,0.05222237,6324.70581944,-4.69043398,-0.29639058,-4.23247982,13.03699128,6.26044876,-4.19181927,13.69432329,13.03362169,-0.29639058,-4.19181927,8.70357581,4.57286713,102.68349901,-254.98314938,262.31464003,-113.10174402,-2.78314938,271.29286313,-113.00923754,-5.35375119,271.29286313
520,NCand18,37.93478709,25.93171772,-0.82209437,-22.68284729,17.64545391,149.54697409,-31.70488455,1237680251100000000.00000000,19.05339000,0.02716091,18.07491000,0.01436595,17.74394000,0.01784707,17.57455000,0.01266715,17.49580000,0.02059175,0.58336460,0.42923410,0.31131640,0.23606180,0.16737080,-57.25496000,5.19824200,3.54012100,0.13589780,6402.69900000,51.04666000,-2.10201100,0.09869539,4121.36564498,-3.02260472,1.77711393,-2.16595974,11.49752046,0.15518712,-2.13051493,11.69324893,11.35935046,1.77711393,-2.13051493,9.31949797,-20.69624019,132.89468709,-289.34945240,-313.91461918,-141.51423899,-37.14945240,-305.02788540,-145.55561354,-14.82986910,-305.02788540
521,NCand18,145.26799899,42.74631026,17.97659303,-33.99814326,15.58719182,178.03267152,48.61472276,1237657874329999872.00000000,16.80877000,0.01442814,15.91850000,0.02303338,15.65044000,0.02121494,15.59717000,0.02349715,15.53809000,0.01884160,0.06004225,0.04417851,0.03204194,0.02429643,0.01722647,293.58210000,2.71218900,3.76682400,0.05094475,6387.19800000,23.58331000,-2.15182600,0.03233530,1839.47859127,-1.21539760,0.04174874,1.38012579,9.54117532,0.00437565,1.40991261,9.64478513,9.54108399,0.04174874,1.40991261,31.82037328,21.59850658,-62.28013439,-275.49776982,344.78345984,51.60368140,-23.29776982,354.27617121,51.50124477,-23.52334586,354.27617121
522,NCand18,44.35661670,33.72179738,-0.39144722,-26.69954212,18.58925106,150.92604934,-22.21198559,1237670959479999744.00000000,20.07481000,0.04734076,19.15951000,0.01726907,18.66667000,0.01301151,18.48082000,0.01530739,18.36066000,0.03023131,0.56907620,0.41872080,0.30369130,0.23027990,0.16327130,-70.42583000,9.56057500,3.72065500,0.19012800,5875.60300000,30.78838000,-2.28019800,0.05442502,3571.11282365,-2.88951429,1.60656277,-1.35000371,11.33811261,0.14217428,-1.31497828,11.41411256,11.22371390,1.60656277,-1.31497828,13.07137463,-23.28428538,79.68954815,-297.49230042,-338.29948461,-88.23324837,-45.29230042,-329.24656641,-93.76072509,-32.33303305,-329.24656641
523,NCand18,142.32104171,23.79981788,-12.29441515,-9.99262245,19.06537337,205.35311765,44.55136297,1237667255070000384.00000000,20.30581000,0.04801684,19.40355000,0.03033743,19.07129000,0.01990592,18.91671000,0.02444653,18.90567000,0.03310580,0.14032690,0.10325120,0.07488636,0.05678406,0.04026061,101.42800000,6.47998800,3.66320400,0.14011750,6163.37400000,45.95042000,-1.88772900,0.08270902,5835.28463724,-3.75784364,-1.78058867,4.09373447,12.20562478,6.13678022,4.13144364,12.88588774,12.07504784,-1.78058867,4.13144364,6.37518962,-14.50386517,-244.16194373,-310.83759203,-214.75136183,235.23104351,-58.63759203,-204.68822937,241.26872554,-23.69415765,-204.68822937
