index,ra,dec,pmra,pmdec,pml,pmb,phot_g_mean_mag,l,b,psfmag_u,psfmagerr_u,psfmag_g,psfmagerr_g,psfmag_r,psfmagerr_r,psfmag_i,psfmagerr_i,psfmag_z,psfmagerr_z,hrv,hrv_e,logg,logg_e,teff,teff_e,feh,feh_e,helio_dist,X,Y,Z,GalR,Galphi,Galz,Galdist,GalRecX,GalRecY,GalRecZ,U,V,W,GalU,GalV,GalW,GalRVel,GalphiVel,GalzVel,JR,Jphi,Jz,E,apocentre,pericentre,eccent,zmax,orb_incl,orb_incl_deg
19745,125.81698942,37.76801424,8.29274167,-18.27581307,19.45777746,4.91627950,18.97493799,183.87056674,33.62028288,21.47081000,0.11767740,19.83556000,0.02457804,19.02610000,0.02619895,18.73407000,0.01696116,18.54586000,0.03234603,-211.65290000,6.97080700,4.28314500,0.22251130,4881.30100000,162.20820000,-1.52248800,0.11690000,2331.99036966,-1.93747803,-0.13108411,1.29119129,10.26427555,6.27041405,1.32323232,10.34921718,10.26343848,-0.13108411,1.32323232,220.38978095,-200.68130094,-71.93225207,-229.76419007,51.51869906,-63.31978960,-230.40339303,48.58020043,-63.31978960,1296.26663742,498.64056326,48.73017266,-140174.59222400,18.32716064,1.23711728,0.87353305,4.13363023,0.34388480,19.70314741
19765,116.61269384,18.18410871,5.16410599,-19.20767229,19.69789781,-2.75599116,19.24309953,202.20916904,20.07919669,20.92677000,0.06449305,19.82943000,0.01670826,19.29440000,0.01343361,19.08832000,0.02123660,19.04855000,0.04558133,401.92660000,10.97767000,3.98256900,0.89567570,5437.83900000,187.84860000,-2.66330800,0.05580000,3422.00324190,-2.97556327,-1.21486040,1.17483770,11.36698811,6.17610460,1.21011941,11.43122075,11.30188183,-1.21486040,1.21011941,-242.91917314,-444.32239548,95.99885778,233.01835504,-192.12239548,106.05659757,252.21701427,-166.11786882,106.05659757,1536.67378607,-1888.25984021,167.36384134,-113598.41829400,30.55928406,4.73260271,0.73180223,10.23861853,2.72562357,156.16672727
20183,259.69016928,42.51443976,-3.61268010,-7.64687406,-8.02698816,2.66338161,18.17133440,67.62957760,34.48929845,19.68159000,0.03422146,18.71744000,0.01902044,18.24562000,0.01351395,18.03772000,0.01388448,17.92345000,0.02478158,47.88040000,8.97770200,4.04291200,0.20080310,5282.43700000,202.81600000,-2.76073500,0.04782736,2271.17573502,0.71246092,1.73109568,1.28605848,7.80784912,0.22357006,1.30982846,7.91695386,7.61352846,1.73109568,1.30982846,88.75829866,-11.41247167,50.74735316,-98.51626065,240.78752833,59.77007061,-42.67886074,256.63710226,59.77007061,50.62175311,2003.78377313,91.11197350,-148061.09099500,11.15622515,7.72027810,0.18202243,2.75604769,0.29203611,16.73243659
20531,203.67081906,66.74255025,-26.83551645,-26.73893477,19.00154182,32.77280861,17.52359985,116.33877735,49.82844904,19.06802000,0.02595209,18.03152000,0.01706986,17.57801000,0.01946548,17.39451000,0.01738655,17.30929000,0.01989922,-411.40680000,9.22702100,3.59203400,0.37857020,5584.53000000,7.49480700,-2.06614400,0.16270000,1939.39259560,-0.55506767,1.12118308,1.48192173,8.95093615,0.12558863,1.50964701,9.07735050,8.88043954,1.12118308,1.50964701,63.33741016,-521.67428925,-119.99983683,-72.56255416,-269.47428925,-110.89694314,-105.74507218,-258.26284391,-110.89694314,362.23029833,-2311.69422502,162.32860774,-131404.42128200,18.33291589,7.48982497,0.41990473,5.87513251,2.78042894,159.30684329
20697,46.37635502,0.55561639,21.72415844,-20.50571454,29.82242468,1.74538674,18.61675269,177.78231062,-47.52288286,20.92843000,0.06354128,19.39444000,0.01634813,18.65401000,0.01647242,18.36971000,0.01668196,18.23830000,0.02935033,282.06440000,5.44402000,4.07687400,0.02369237,5061.26300000,31.41217000,-0.97740640,0.05097726,2570.76651664,-1.73472732,0.06717787,-1.89606138,10.07086097,0.00667057,-1.86463765,10.24202687,10.07063692,0.06717787,-1.86463765,-220.07398979,-355.18517440,-193.67196775,211.07741319,-102.98517440,-183.68412210,210.38575250,-104.39087916,-183.68412210,1084.91299807,-1051.30603108,646.45742342,-125627.95396000,23.40225602,4.13310958,0.69979628,17.55727323,2.23963121,128.32141581
20983,18.70789656,0.14936750,17.39698464,-14.79178466,19.93740583,-11.13336503,18.94414393,135.53005040,-62.14880780,21.02113000,0.07184552,19.55508000,0.02766209,18.95705000,0.02173326,18.68129000,0.02173052,18.57896000,0.03250907,298.78630000,6.82943000,4.36718700,0.44237950,5065.23900000,120.25380000,-1.39288200,0.07180000,2989.11784339,-0.99652932,0.97825978,-2.64287015,9.38589304,0.10441624,-2.61374687,9.74303140,9.33477348,0.97825978,-2.61374687,-197.98080441,-201.53223296,-337.87685839,189.43443253,50.66776704,-327.95726830,193.68362160,30.64770087,-327.95726830,2218.17679649,287.65604217,2224.39984787,-99046.81580890,42.22500358,5.83873763,0.75704190,39.80074808,1.45564753,83.40245989
21017,232.59480311,35.38210134,-100.18718109,-63.25521673,-58.88226592,102.81815238,14.20848888,56.69212589,55.28839765,15.43745000,0.01482775,14.54179000,0.02363156,14.28437000,0.01967633,14.17085000,0.01533425,14.16181000,0.02208931,-399.40000000,5.80000000,4.12000000,0.10000000,6165.00000000,68.00000000,-1.65000000,0.06000000,942.35814854,0.29467940,0.44847219,0.77464549,8.04541341,0.05577150,0.79972195,8.08506229,8.03290419,0.44847219,0.79972195,-112.39944558,-650.06624868,-66.76526559,103.00728804,-397.86624868,-57.11411548,80.66903411,-402.98952860,-57.11411548,1919.67809469,-3242.21735854,55.04499759,-97166.47622140,43.06038536,7.91283839,0.68952961,7.02091878,2.95182347,169.12702643
21023,153.21681331,18.45505994,-40.63952789,-53.99903507,36.05748259,-57.16051928,15.87168026,217.78016116,52.60114765,17.45689000,0.03395672,16.37018000,0.02351752,15.96350000,0.01482822,15.75150000,0.01534744,15.76095000,0.03441614,354.20000000,12.20000000,4.33000000,0.23000000,5689.00000000,161.00000000,-1.22000000,0.15000000,1218.99532315,-0.58516329,-0.45357474,0.96840254,8.92367249,6.23233514,0.99622425,8.97910873,8.91213783,-0.45357474,0.99622425,-249.77657092,-457.23511683,80.76988689,239.92325259,-205.03511683,90.84910440,250.03470796,-192.57520889,90.84910440,1186.64822112,-1718.47809459,77.14539646,-123612.88892500,24.55691794,4.23456854,0.70584579,5.82929646,2.82171662,161.67245345
21025,22.94279263,28.15085703,-8.78305078,-17.73282324,-5.29873437,-19.06615889,15.23704604,133.64794674,-33.88023867,16.76271000,0.01457867,15.70329000,0.01872025,15.31614000,0.01676210,15.11534000,0.01795056,15.09197000,0.02201647,-379.20000000,14.10000000,4.13000000,0.26000000,6126.00000000,185.00000000,-1.24000000,0.17000000,1099.77360881,-0.63020132,0.66066865,-0.61307848,8.98643039,0.07358486,-0.58510849,9.00545852,8.96211181,0.66066865,-0.58510849,275.52784049,-248.82567721,128.86575237,-285.52871845,3.37432279,137.30513798,-284.50796140,24.35682693,137.30513798,1492.09672970,218.88092981,508.81929749,-127573.53482600,23.49387969,1.35785673,0.89072339,19.41344547,1.22697482,70.30047850
21026,25.20069499,26.90105152,58.72075463,2.12577970,56.63634278,15.65153794,16.18812347,136.33441810,-34.68268833,18.05514000,0.02365197,16.88047000,0.01917033,16.30297000,0.01361811,16.04341000,0.01728035,15.91871000,0.01872163,44.20000000,13.90000000,4.20000000,0.26000000,5380.00000000,180.00000000,-1.64000000,0.17000000,912.59502727,-0.54285590,0.51814083,-0.51929494,8.88958719,0.05831932,-0.49159803,8.90316961,8.87447410,0.51814083,-0.49159803,-223.33470783,-125.54243740,30.52831778,213.63833395,126.65756260,40.52524880,220.65752584,113.99005303,40.52524880,782.07897030,1013.32451511,45.29059174,-146798.28865700,15.41260405,2.50080975,0.72078915,3.09783610,0.35843012,20.53653313
21030,324.61545152,1.02913036,16.12027308,-36.88125562,-20.90707506,-34.39454073,15.80739597,56.12693948,-35.76135637,17.14246000,0.01584479,16.18777000,0.01365898,15.87645000,0.00959562,15.76074000,0.01317905,15.72716000,0.01651521,-477.00000000,14.70000000,4.16000000,0.29000000,6236.00000000,203.00000000,-1.51000000,0.19000000,1947.92484781,0.88098816,1.31238119,-1.13838776,7.56724083,0.17431066,-1.11513198,7.64896418,7.45256931,1.31238119,-1.11513198,-158.89262068,-583.07935249,21.04314646,149.22616613,-330.87935249,30.83898490,89.58067052,-351.74550180,30.83898490,782.02982395,-2661.74292132,54.73217050,-119363.08537000,25.17201025,7.34001869,0.54847366,4.35532046,2.93463760,168.14234911
21037,161.60422248,18.39188592,39.31174503,-30.64526092,43.41858735,24.48206664,14.94567877,223.18843272,59.97721112,16.50843000,0.01826648,15.44919000,0.01921211,15.02685000,0.01875073,14.82084000,0.01530600,14.79291000,0.01769496,21.10000000,3.10000000,4.31000000,0.05000000,5564.00000000,34.00000000,-1.36000000,0.03000000,737.35917415,-0.26899196,-0.25249809,0.63842509,8.60070517,6.25382325,0.66526156,8.62639568,8.59699798,-0.25249809,0.66526156,150.19365809,-67.16994325,61.08607516,-159.98359038,185.03005675,69.91698816,-165.34671399,180.25353052,69.91698816,356.58312788,1550.30747269,107.25297119,-147619.53620900,13.76123857,4.68567528,0.49198274,3.65528210,0.35173213,20.15276628
21039,202.02240087,16.75631861,-30.40457895,-31.73738303,-43.46607845,-6.51152264,15.22097123,344.08494975,76.60233592,16.46332000,0.01619883,15.54874000,0.01845545,15.27141000,0.01285538,15.19318000,0.02286151,15.17224000,0.01613975,266.80000000,10.70000000,4.03000000,0.19000000,6169.00000000,134.00000000,-1.81000000,0.13000000,1507.64624577,0.33594385,-0.09579154,1.46661614,7.99005437,6.27119617,1.49156044,8.12808227,7.98948014,-0.09579154,1.49156044,17.80203231,-328.10810434,248.75599359,-28.17837108,-75.90810434,257.99921758,-27.26629533,-76.24047508,257.99921758,55.26620937,-609.16554119,1479.17798978,-145566.56423300,11.43391659,8.17394059,0.16625866,10.98803743,1.86945441,107.11184751
21041,236.18031181,10.49778693,-20.72976507,3.69221861,-6.61749057,19.98910845,15.12122374,19.26535378,46.03207616,16.56620000,0.01295066,15.53540000,0.00959916,15.20064000,0.01482919,15.07883000,0.01152644,15.03725000,0.01693691,-290.80000000,4.90000000,4.11000000,0.08000000,6114.00000000,57.00000000,-1.31000000,0.05000000,1366.06405404,0.89528789,0.31291773,0.98319534,7.43823264,0.04208125,1.00639615,7.50600680,7.43164769,0.31291773,1.00639615,-264.39280158,-137.80517163,-119.42903544,255.16427959,114.39482837,-109.30322208,259.75084279,103.55909428,-109.30322208,786.25356882,770.29663534,408.98937027,-141769.73227500,16.88309258,2.69221855,0.72493734,11.06120905,0.80707630,46.24206589
21042,45.00124332,28.82693912,5.94539868,-22.63096923,16.98628741,-16.09268697,15.44067560,154.20563647,-26.12556140,17.11133000,0.01594373,16.00475000,0.01652439,15.52815000,0.01326531,15.31526000,0.01549662,15.23658000,0.02221189,-304.10000000,11.80000000,4.20000000,0.21000000,6062.00000000,149.00000000,-1.09000000,0.14000000,1258.77327005,-1.01755799,0.49178326,-0.55428792,9.36220835,0.05255274,-0.52510919,9.37692299,9.34928310,0.49178326,-0.52510919,239.79172876,-228.46794592,47.69046663,-249.53941380,23.73205408,56.24178840,-247.94829483,36.80723461,56.24178840,1280.64638603,344.59699918,34.34880260,-142665.51789200,17.46686168,0.92591375,0.89931767,5.10616361,0.61931959,35.48439849
21046,167.77033016,33.34159189,-5.08926967,-8.60375318,9.31572557,-3.62525745,14.54903627,190.78588869,67.51438046,15.85765000,0.01232230,14.91103000,0.01804019,14.60425000,0.01481273,14.49963000,0.01058845,14.50626000,0.02166535,-129.40000000,13.50000000,4.05000000,0.21000000,6059.00000000,149.00000000,-1.47000000,0.14000000,1057.53674365,-0.39731117,-0.07568975,0.97713810,8.72458769,6.27450975,1.00437344,8.78220908,8.72425936,-0.07568975,1.00437344,40.85880078,-39.75789014,-126.51319387,-50.06372456,212.44210986,-117.34010747,-51.90487207,211.99978965,-117.34010747,63.13799031,1849.61075461,202.77871789,-147987.58526000,11.30396252,7.52783887,0.20051845,4.43988395,0.44378834,25.42719862
21047,235.38813184,3.32610413,0.79942478,-35.15789308,-28.43585181,-20.69103327,15.24998145,10.12022938,42.93890646,16.64849000,0.01806170,15.65542000,0.01386352,15.35003000,0.01170300,15.21139000,0.01740290,15.19835000,0.01516184,196.60000000,10.40000000,4.17000000,0.20000000,6085.00000000,139.00000000,-1.36000000,0.13000000,1522.10028340,1.09696275,0.19579844,1.03688233,7.23245707,0.02707550,1.05945340,7.30964273,7.22980624,0.19579844,1.05945340,277.86087381,-158.82505080,24.63113117,-287.53639984,93.37494921,33.06374258,-284.90314805,101.12496529,33.06374258,1046.84991122,731.38197025,104.58679338,-141876.67649700,17.42977932,1.76800795,0.81581128,4.61721486,0.49085268,28.12378664
21049,8.04227343,31.65832983,-29.37851274,-50.36309100,-33.65941219,-47.60863279,15.59520169,118.14663695,-31.03431936,17.38148000,0.01739003,16.19892000,0.01812456,15.68338000,0.00956892,15.45166000,0.01406709,15.37408000,0.01106402,-244.30000000,10.60000000,4.46000000,0.18000000,5514.00000000,130.00000000,-1.27000000,0.12000000,856.60452734,-0.34624444,0.64718979,-0.44162367,8.70172189,0.07444365,-0.41454081,8.71159043,8.67762117,0.64718979,-0.41454081,266.28180001,-207.98161723,-39.70278103,-275.75658130,44.21838276,-31.23371526,-271.70409400,64.60528468,-31.23371526,1265.40527261,562.17721962,30.11766258,-140208.35266400,18.32370558,1.18383012,0.87862843,2.26004078,0.42388069,24.28657466
21050,213.61397562,19.35102334,-59.37479053,-2.66742239,-28.51079275,52.14993375,14.99084038,15.12305920,69.44095531,16.33793000,0.02137175,15.41293000,0.01236499,15.08142000,0.01377442,14.94678000,0.02052631,14.92357000,0.01389482,87.10000000,5.50000000,4.15000000,0.10000000,6029.00000000,71.00000000,-1.44000000,0.07000000,1146.65422391,0.38872788,0.10505469,1.07362473,7.93861812,0.01323376,1.09840619,8.01424693,7.93792298,0.10505469,1.09840619,-186.26451044,-210.87369988,181.09964967,176.09834887,41.32630012,190.98014252,176.62981515,38.99230641,190.98014252,550.77396210,309.54503035,844.70530464,-148739.47046100,14.54911187,2.18681350,0.73866835,13.36355614,1.22154358,69.98929176
21051,159.18889932,19.55886863,-102.39133107,17.17264569,-51.49857705,-90.14866056,14.99019975,219.44506021,58.27654248,16.49263000,0.02175679,15.50371000,0.01760459,15.07108000,0.01048740,14.86499000,0.01401624,14.82070000,0.02367885,154.80000000,6.70000000,4.21000000,0.12000000,5590.00000000,81.00000000,-1.56000000,0.08000000,690.31308686,-0.28030585,-0.23061524,0.58717748,8.61156023,6.25640238,0.61404952,8.63342495,8.60847177,-0.23061524,0.61404952,-363.70302941,-80.99873178,-23.44634010,354.17443928,171.20126822,-13.01102389,349.46269427,180.62456366,-13.01102389,2626.53763960,1555.45930837,25.94325067,-102528.16439300,40.11601294,3.12074880,0.85564373,3.61795545,0.22306640,12.78076350
21058,142.78611077,14.29572502,27.36976344,-98.64893879,101.30836091,-14.74222115,14.73813737,217.84119719,41.76728387,16.27435000,0.03779981,15.20528000,0.01968160,14.85795000,0.03230202,14.65852000,0.01504354,14.61889000,0.01588377,-144.90000000,3.10000000,4.14000000,0.05000000,5807.00000000,32.00000000,-1.58000000,0.03000000,792.37531133,-0.46671966,-0.36256268,0.52780650,8.80253984,6.24198524,0.55526067,8.82003526,8.79506998,-0.36256268,0.55526067,289.66915855,-256.84338748,-137.82080631,-298.83757666,-4.64338748,-129.42426000,-298.39272846,-16.94809361,-129.42426000,1634.69731193,-149.18626924,403.59588896,-125866.89889700,24.60400067,0.82208270,0.93533548,17.06972662,1.89859489,108.78147435
21060,37.43595695,3.81589321,6.28986375,-17.19175662,15.19972255,-10.20231915,15.60686813,164.19484670,-51.00683179,16.89150000,0.02823841,16.00229000,0.01524994,15.65089000,0.02314601,15.56687000,0.02684299,15.52735000,0.01847928,-217.00000000,5.70000000,4.11000000,0.10000000,5985.00000000,69.00000000,-1.50000000,0.06000000,1567.29554414,-0.94890157,0.26860426,-1.21813500,9.28658439,0.02892794,-1.18916732,9.36241254,9.28269903,0.26860426,-1.18916732,157.30824495,-161.89590392,120.96127470,-167.28502706,90.30409608,129.76968976,-164.60309087,95.10485015,129.76968976,562.33212774,883.19921651,319.65986348,-148700.03709600,14.36870529,2.95046042,0.65928377,7.44555911,0.71145253,40.76322712
21063,144.80534212,12.83257847,45.28525568,-65.38933455,78.46335279,13.03923789,14.12956602,220.74515625,42.94608616,15.53386000,0.02175928,14.52732000,0.01946954,14.16520000,0.01894686,14.07667000,0.01111964,14.06935000,0.01184287,3.30000000,2.80000000,4.18000000,0.04000000,6077.00000000,27.00000000,-0.95000000,0.03000000,883.90816629,-0.49019272,-0.42230487,0.60221536,8.82841688,6.23533232,0.62974243,8.85084856,8.81831068,-0.42230487,0.62974243,240.96007661,-226.36519577,42.24177937,-250.69074933,25.83480423,50.78948100,-251.63957540,13.81350789,50.78948100,1133.58716169,121.95140620,100.82513546,-145603.24174600,16.42721099,0.55864327,0.93422253,6.38373318,1.26773391,72.63580250
21065,159.47755176,31.08336362,57.97700176,-80.09589502,80.89674013,56.85422207,15.76472873,197.12510590,60.67686272,17.48030000,0.01829963,16.39426000,0.02165620,15.85523000,0.01851390,15.62605000,0.01580856,15.54380000,0.01693104,-57.90000000,11.90000000,4.15000000,0.23000000,5336.00000000,161.00000000,-1.70000000,0.15000000,753.63800653,-0.35271897,-0.10867973,0.65707556,8.68134666,6.27066622,0.68417328,8.70826463,8.68066637,-0.10867973,0.68417328,281.44120071,-215.70198233,48.99219998,-291.19274588,36.49801767,57.41351769,-291.62683727,32.84978435,57.41351769,1410.69150255,285.18036571,147.27952946,-134748.34485100,20.44506716,0.91660092,0.91418265,7.91984531,0.98334619,56.34158651
21066,184.84363797,27.59964124,-22.54128465,-88.05594674,88.76775998,-19.55106280,15.36491935,207.30509627,82.86676321,16.67612000,0.01478072,15.80492000,0.02647951,15.44167000,0.02277610,15.29917000,0.01664228,15.23989000,0.01616963,-164.80000000,14.70000000,3.65000000,0.27000000,5831.00000000,191.00000000,-2.32000000,0.18000000,954.82807533,-0.10535654,-0.05439043,0.94743777,8.43257426,6.27673522,0.97376200,8.48861126,8.43239885,-0.05439043,0.97376200,124.47226084,-387.91658025,-174.51346701,-133.52695729,-135.71658025,-165.60112391,-132.64880249,-136.57501117,-165.60112391,312.61463045,-1151.67892375,450.63789338,-148662.03410800,13.16352407,4.79407059,0.46606762,8.75571522,2.37158097,135.88158042
21067,160.72483410,37.50590501,-12.46121741,-7.67421291,10.02203074,-10.66463234,14.54888753,183.76020479,61.10183030,15.90062000,0.02025986,14.94117000,0.01526752,14.65011000,0.02170320,14.51619000,0.01437529,14.49866000,0.01345786,150.30000000,9.70000000,4.14000000,0.17000000,6082.00000000,117.00000000,-1.39000000,0.11000000,976.74113694,-0.47099834,-0.03095511,0.85511730,8.79838148,6.27966703,0.88258323,8.84253752,8.79832703,-0.03095511,0.88258323,-112.57126247,-53.90268563,107.72177280,102.63448935,198.29731437,117.37260925,101.93618995,198.65718328,117.37260925,182.46744599,1747.86168276,190.67032166,-146638.42493600,12.82934174,6.29695757,0.34153937,4.94716318,0.44627127,25.56946039
21068,164.14247956,22.92637648,-21.74942377,-10.20917688,4.16349209,-23.66284134,14.70262109,215.72850070,63.70096045,16.29077000,0.01343292,15.20421000,0.01964969,14.81100000,0.01400786,14.54287000,0.01929128,14.51855000,0.01734733,215.30000000,4.20000000,3.56000000,0.07000000,5513.00000000,51.00000000,-1.59000000,0.05000000,578.96137357,-0.20823501,-0.14978916,0.51903532,8.53792802,6.26564044,0.54568274,8.55534830,8.53661397,-0.14978916,0.54568274,-118.02826789,-98.97710485,164.24136424,107.91505736,153.22289515,173.90895797,105.21031043,155.09257165,173.90895797,185.77102117,1324.16921303,505.81403049,-147856.15303800,12.77501193,5.69479039,0.38334041,7.99357474,0.73200396,41.94073730
21069,156.49719739,38.28898502,-23.95856034,-15.00678237,18.67252927,-21.22622862,15.26742299,183.43517782,57.67941649,16.55497000,0.01457940,15.62190000,0.01383291,15.31796000,0.02692252,15.25902000,0.03368916,15.26157000,0.02026507,246.70000000,9.60000000,4.16000000,0.16000000,6156.00000000,115.00000000,-1.30000000,0.11000000,1678.40245268,-0.89575553,-0.05376961,1.41836725,9.22148088,6.27735437,1.44715620,9.33434361,9.22132412,-0.05376961,1.44715620,-265.22358725,-164.75444432,118.18350073,255.25341705,87.44555568,128.31074974,254.73919073,88.93242846,128.31074974,1303.51753037,820.08868862,221.37243791,-130489.69477200,21.93202252,2.18777825,0.81859069,9.03949544,0.65738000,37.66509930
